"","Pt1","Pt2","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt12","Pt13","Pt14","Pt15","Pt16","Pt19","Pt20","Pt22","Pt23","Pt25","Pt27","Pt28","Pt29","Pt31","Pt32","Pt35","Pt37","Pt38"
"CCL13",5.78039531926631,-1.4928594566603,-1.47253855348458,-0.0411648272012673,-0.409302025301837,-1.88469164223655,3.13657753836131,3.64295290280219,-0.566135734875391,0.902240958545591,2.44530937455905,4.15097125548266,-1.17392746207742,4.79178810900903,-2.20479905215317,2.56780078534689,1.43188677474077,1.57829889910655,-0.203527503002429,0.853645362577071,-0.474271045024819,1.63760568717281,-0.641213675133921,1.00998589164116,0.450780070370647,-1.79083683022621,-1.13517915969205
"TMEM45A",3.23302096543454,4.52122947260546,1.54371284709917,3.65506675018761,3.95390638659341,4.26106207816166,3.5016316678763,4.0489649816209,5.63224933814369,4.63207243730402,5.23015506156443,4.87771741309293,3.62183850359231,4.91693527196337,1.24774358115545,3.21816543433028,3.71553568358286,3.45497394730456,1.96917767471406,3.439769653573,9.74149479778808,4.77285619519849,3.60312064306044,5.20679147489378,1.84955276539545,2.18815691375619,2.19493749510523
"ACBD4",3.22793664345745,4.25302757991854,2.70642575141896,3.47014178172925,1.83977514560598,2.32052640393364,1.8865360679965,2.5492483605169,1.88245804686215,1.27506735650083,2.61194046723653,2.35014121063264,1.92744111484992,1.54086204706962,2.32584248205903,2.21407961274301,2.21992097543776,1.08178988063854,0.851168735711944,2.42077717627387,1.21611376211651,2.28897874448099,1.00639142866226,2.69059071579163,1.03764567473017,3.34396081199907,3.2068265894859
"TIGIT",2.31374198092141,1.02592044164871,1.3977577427855,-1.62249285709869,-2.25742338864148,-0.0489019010225169,0.719323903642372,1.78826030248985,-2.46119059548941,-2.99818504622534,3.37224836278872,0.958338329146739,1.63617995676263,-0.0701071735838351,0.37742152333283,4.91887186776988,2.73981166923487,2.23956707772166,2.10188900574153,2.4191636015328,0.581782664122509,3.17747297568026,0.747776153359187,0.245764323524872,1.38534536019155,2.38299263985229,5.0454282912996
"RTKN2",0.144597760534698,-1.42197044174132,0.509519104498869,0.618169170599727,-0.183430832889912,1.73909923785972,-1.64143718514385,0.580961976087048,0.35457865609442,1.17320620457667,-0.569159983231825,1.56148625948072,0.630076108759966,0.0361943272324599,-0.715256205013508,-0.511936613762255,-0.358629700339146,-0.292272725488398,-1.21925731295686,1.51119212920184,-0.388710698922555,1.38104611478758,-0.797731965358447,1.59515680958728,1.08279570937172,-0.180928972705148,0.626793411792503
"C1S",8.30357681848065,9.07392420508103,5.09826123058866,2.79411791945051,4.47172515404819,4.04071946634075,7.2073212983553,7.07099541074298,6.71940022406118,6.95605576911804,7.75355469056737,6.89229529544487,6.19474165060456,5.01291869865817,4.63576695363246,8.0191365935497,8.25030145481576,5.53515754930822,5.09322822569394,7.25456192137885,6.14354560961063,6.39899870879743,4.96507141131405,6.68736485473602,6.80122706011209,2.98830935172456,7.16381758889409
"BGN",7.96256497618472,5.75206987806413,7.54739191123347,4.00133435282342,5.40721365508273,5.40862888883805,6.96519961606106,5.6140609685933,7.82437455420974,5.84799279065953,8.51040009304017,7.01049354536397,4.25196002518425,5.96099856455173,7.83131273057899,4.19550085141793,8.51687874205811,6.5108238870757,6.99214463010316,6.7048802013527,5.51048164745986,6.13750516487333,8.62758715240314,8.33092549096013,6.60172939665621,3.79818602384965,3.93104808459047
"EPGN",-5.13727766233622,-4.19974972365972,-5.08344788758939,-9.96578428466209,-3.76050486297266,-4.53910977197375,-2.1933207562116,-4.73102084357578,-4.14543537168286,-6.86477938842769,-2.74750332151591,-1.10440782734528,-4.62245752701016,-1.89370599411463,-7.07345348780313,-4.71402333672015,-5.38059567663213,-5.10919041987444,-7.0836786749622,-3.10488206613418,4.45995538996357,-4.97840556788258,-3.02908991791288,0.178331680925525,-2.8855890245616,-3.911438145687,-2.43438411417862
"NTM",2.15397044726405,-0.71711161847305,-3.44300822602421,0.289593473404104,1.03969101666573,-0.0644475684517529,0.564840111855087,1.67560745394584,3.87421349102103,1.98355360819199,4.89790405025001,6.04395918040839,-1.98385555750871,-0.0189524118126594,-0.755850209428031,-0.363420218843136,2.15089912437434,2.60148573866287,-3.01280807734886,1.13163425215053,-1.04743746934388,1.38270521161098,3.55918980545781,2.51726360042873,0.885599317177774,-0.954343215566531,2.1426493093996
"ANXA2",10.0395387672295,8.00352107049827,8.66002612708136,10.7019319230602,9.4702183070007,10.4162400368478,8.1220663762829,9.68099194583261,10.0566808063456,8.831719625105,10.045363720672,10.8057038927215,9.10349113459858,7.48866192255485,7.36043208279619,9.22892240769108,8.83653401272142,8.61150677410492,8.02416590053368,9.75446907690505,10.1413663069431,9.19403288128017,9.68785268786797,8.7473417606177,10.253851530808,8.96267186901803,7.644266614884
"LCK",3.23054614443599,1.88831226529253,2.04151354036814,-2.21036099641737,-0.266652100414687,-0.344035443251856,0.5425883383566,2.46617052379357,-2.40019283680656,-0.767285887176298,3.89002085530851,1.53750250155134,1.63046065615763,0.636733560953916,1.77517865329731,4.93164379229568,3.74135701158471,1.75979678884491,2.5498905349082,2.65713968664759,2.45020142967247,3.26274853115364,1.2036429220269,1.84767103503144,1.812415721444,1.71720050594609,5.69631890114064
"COL18A1",6.73879926200948,6.93882455704522,4.36021865520869,4.97818031538528,5.4976299920875,4.14730279324185,4.85981697220163,4.21816680708794,7.71404226881943,5.58710426011901,5.83831300912857,5.879307588376,4.93929734857192,5.08871359837067,5.98752862594375,3.99715172165826,5.99023661075892,6.37451648035273,4.90142612174527,5.20963626580882,5.66702174757881,5.64611522706523,6.82488363486044,6.58146429190326,5.53160246479673,4.04818264423083,3.01369039064855
"RGS7",-2.79643427268185,-0.350488795344462,-3.00325364449595,-2.38037607490867,-2.94973457130264,-3.5816836072091,-2.70008672083085,-3.43968308334834,-3.07229827940135,-3.86151058490956,-3.4630201141474,1.48552699420776,-1.30213482508503,1.79163846066235,-4.1470208203408,-3.15865863711263,-3.63548348021352,-3.30454982886173,-3.34034018075871,-1.73268848805211,-3.31408232715468,-2.36478108611392,0.248761319070108,-0.173088527374121,-2.45193126394559,-1.78952261371975,0.00732363422677104
"TCEAL7",0.641408665296322,-0.612047464813608,4.82236598673192,-3.54990547975538,-0.973218754988409,-0.433011789916554,-2.43736169923426,-0.181348770174779,1.13460745537835,0.778071374130245,0.90323122240534,1.69497974923206,0.299208795258025,-0.456119241920346,-0.81020453673059,-1.44666178574698,1.66036621085963,-1.21384753195411,-1.20042167320031,-1.87813310381992,-1.63624242849388,0.544980901369196,-1.79397453502697,0.436453925134002,-1.78019854356159,-9.96578428466209,0.374531741281734
"CADM1",5.34803692151392,3.23773419760089,1.95027371174717,4.93557149415429,4.72071454962725,4.89298190748665,3.58395779675542,5.01382735560107,7.89010742666272,5.81842262665042,7.14964060803722,3.16221168998237,4.36295465430791,4.12668181784472,1.90756844629017,3.4129824328018,3.96194787453756,3.26024777064732,0.289102907634929,3.57432539209452,1.28938170371517,4.12171889355961,4.3746592207108,5.46995668448754,2.80001399401845,3.02868679192367,3.90337217438881
"GPC6",1.5630805742037,1.06605560872958,-2.10609179641924,-0.427532616309589,2.04437129532024,-1.52574610023879,0.256333957220817,0.131133467710653,4.69769395435996,3.23715869029366,3.25177148785695,0.980167541181681,-0.898796547407409,0.95847904051571,-1.18017808826681,-1.58531579263505,2.15906888735511,0.784173760940081,-1.51627920035914,0.879844909983691,-1.33266593226394,-1.76087467243719,-0.280779355069532,4.04493891369769,-1.07479995527837,-3.33511873723786,-0.335993388655657
"CCBE1",-0.608175509442775,-1.81370731582831,-3.80553793313079,-4.04798817202719,0.311836224947828,-4.27399610947712,-2.81223044740464,-2.06819152341348,0.369453101167144,-1.45752544375552,-0.622557279749254,2.61387355150315,-3.44645220482041,-0.198685600429549,-3.15583218143895,-4.07042985865778,-0.499886012202111,-1.90486431246971,-3.02390022728763,-2.48493334180169,-2.58011120863563,-1.84438113151179,-0.0454790032540571,-0.548141864191382,-2.3601611497865,-1.47215732383699,-0.817551986066028
"GBP6",-4.70755608529275,-5.02335748590636,-5.63996393339347,-5.35178972768294,-5.82748985611048,-5.07732881501435,-4.7215967367629,-2.79385905260742,-5.55651142293554,-6.38795999272229,-3.9427942289235,-3.45905153451936,-3.11171393431328,-3.51128148651468,-6.97997651845998,-4.39417417229589,-3.10067922516343,-2.87061329211553,-5.92759892530234,-4.38294295311196,1.247681870243,-3.63358610649322,-4.68564301589203,-3.5604035710182,-3.04619408090493,-5.27685498385235,-3.23376650092082
"FHL3",4.71228654811668,3.3747715433179,1.94148754025256,5.42265665717247,2.07531854527198,3.40756503118771,3.98283024089452,3.4250338171741,3.84045805266494,3.96055060432269,3.84405528680597,5.42169690866968,3.27807379730102,4.13492520487948,4.97069676693011,2.547326123616,3.81281104566046,3.78009218768798,3.35005846357665,4.14366372079378,3.78145630169031,3.28149113367016,4.81660235538619,4.55321725405671,4.17144564874488,0.55209076462298,2.84123252122778
"PMCH",-2.83548644189026,-3.68801503502787,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.0933598591068957,-2.92702087308808,-1.35960509625647,-1.58094078743126,-3.06490462302299,0.646924732020966,-2.50621973832236,-4.83903524941609,-3.58568857153503,-9.96578428466209,-3.35670200454116,-3.51943333050121,-2.16109462814366,-4.90931292488067,-1.92491427578095,-6.99011553995113,-2.40735278262035,-1.50231617162925,-3.99250392589829,-3.86776764316688,-4.51803202705381,0.550573945151719
"FBXL7",3.45141846631893,2.73347413111419,-1.80632704794503,2.28641430986439,2.86272194565541,-1.52416243667925,3.34932368571633,0.53419363697927,3.12256043394127,2.05940904416123,1.92543092681696,0.645271711158551,2.4661908337664,3.15553302163847,1.62381394770342,-1.5693857208263,2.51855552500812,1.12176643376801,-1.08102855585826,1.64030507858122,-0.652904584934092,-0.426618121788548,3.46063833803155,3.83114128097289,0.114203717884136,-0.0661492558756707,0.745822929862434
"SCN5A",-2.8364997935594,-1.38397930195345,-2.65352234917041,-3.94922443765205,-1.97432631009968,-2.77849232449328,-3.5686322463476,-7.09676818832016,-1.39038790009219,-3.57473834671286,-4.11995756702709,1.41068127612996,-3.19662618292764,-3.8329920733357,-1.92609989455618,-8.02525624826986,-4.65094055234581,0.855084118429125,-3.67000844221731,-4.42386645438926,-6.60604889071552,-2.30742465551595,0.211788121277679,-2.2156879711833,-1.15743163373124,-7.85622137154982,-4.68437293597716
"TBX1",-0.610425821655347,-2.99767512248787,-4.41399382836215,-4.29295345013369,-3.89030540305645,-3.01137534545798,-1.9106773373344,-0.120660816561077,1.98904265158539,-0.947549642321699,-0.647061067384294,-0.419257013105073,-1.70856612550551,-5.93290717749044,-1.67193889387523,-3.18594092912267,0.141587798158984,0.100700315997285,-0.329205006644651,-2.58516433287536,0.330799727099609,1.24508147567517,-0.451784777101644,-2.3598899897263,-0.68677131259,-3.69561886416054,0.317508124023674
"ADAP2",3.6108925306556,3.05032996341502,2.56838996038953,2.29269976174318,3.40649214153617,1.11018738099556,2.66240683653225,2.73354425554552,2.54159583612409,2.4371250477114,4.16730966837048,3.65631751504874,2.91755726651732,2.20509670612237,0.633725399648412,3.64348092175055,4.4698152545621,3.82295108888072,2.38251962917114,4.34297184726452,4.36852604980485,4.08561527530316,3.62837766940942,3.3709102427435,3.49219189568283,2.46018492127489,3.04152241465368
"KCNJ12",-1.41775458150728,-3.892623363472,-0.255260787745727,-5.11955413481754,-3.27045885502972,-4.55515016536293,-2.9829605508891,-1.50504599003489,1.55890630562752,-3.25656019962324,-2.04340876011804,-2.07415954540797,-4.07289275152176,-4.26391294274094,-0.163475198432117,-5.70593199849903,-0.88349134384674,-0.206496493581125,1.71364384180519,-2.85719211968893,-0.652858146559531,-3.69957824853033,-3.76272099864385,-5.0944604308757,-0.812557301789041,-5.00196521473591,-3.31239864093808
"ACOT1",1.74022752168426,3.31332642071007,1.60474779480105,2.57035275537895,3.01590977887885,0.0720880263063172,-0.442611010216462,3.32402518623688,2.21361147257178,2.49071227428891,1.91022279833655,1.8446832702902,0.263950296624122,1.16153265292488,-0.366780599231927,0.990232984337311,1.96324143680941,1.58966444454979,1.98034032135498,1.01431768192574,0.900787425484897,2.27869246563949,0.215892853410381,2.78679316951689,2.33630110625566,1.36377105722986,0.7979738355405
"ALDH1A3",5.92711086666153,1.91068511653426,5.27063523553444,-0.860797490242898,2.54492530132209,5.08983313280457,2.96149464875273,9.01057353560865,5.80345769994042,9.89077888740827,7.00650665722083,6.08555374227403,3.56741397298115,0.0628479153916187,4.35181228181573,2.21890846507241,4.90598566797294,1.17570747270294,-1.0210674791423,2.97785152451919,4.45849131826058,5.75710510777006,1.87790449113753,6.32524399113257,3.53539055009654,-0.442767016399632,1.05929423366265
"PKP3",-2.94928291814629,-2.3574726677711,-1.64092282632446,-0.960436737231493,-0.120325709931822,-4.62290345020637,-6.31732025765699,0.453672458035713,1.46003584056865,2.02155409565083,0.513239000774711,2.07731883336278,-2.98740173255008,-1.77993735852653,-9.96578428466209,-2.66313248436133,-3.88271695261325,-3.21760737961014,-4.43406272116045,-2.25293312479982,7.59119030037847,0.0241061521438345,-0.837395858713841,-2.01786610550236,-0.971017484360983,-2.91246323800752,-3.47289868440764
"KNTC1",2.45641902671169,1.33352163979293,2.49261983629014,2.4252303955879,1.72065583647761,4.01702108018822,3.09163141367018,3.71523061394737,3.84808613351004,4.10858893357299,2.42244056401513,3.95305665435614,3.37164049215358,2.34088343792247,1.63821857956497,3.3552750968026,2.79274199625355,4.22098040979731,3.19144107436753,3.73137050205789,2.3924614087862,3.25965929593651,2.51210918849254,3.48268593533222,3.96277797284009,1.80746136424142,3.69257506792905
"FOXO4",3.29034658904087,3.02072494336297,4.21978612081699,3.89876193981639,3.44166218004643,3.39647974897263,1.80441870634542,3.05017530005627,1.73395096019529,1.6711937442264,3.34942628989876,2.29913299033007,1.77358738910254,3.0916068589291,2.22262862347184,2.69707354883092,3.2812423993016,1.29111987188083,3.31800009610361,3.16238066081503,1.59318701355921,3.00473764894094,1.82494437418606,1.71437278399881,2.27896789439564,3.31526719838229,2.57943655197152
"BEX5",-0.270007546334143,0.292690632388183,-1.60940787773772,1.95313214645869,1.53706717778602,-3.17958677182142,0.253594041077354,-0.533427601647441,-2.93470305709499,-1.91125055054642,-1.31747024646593,0.0438023665344601,1.07395562403427,-0.640068364334981,-2.45721730078145,-1.85976254932993,1.70071859851992,2.1110345803847,-1.89992508097088,0.256633468128613,-0.462612930270889,0.0395828100877397,2.50361732363216,-0.671470932482611,-4.5758217716968,-1.85150737928621,2.93612297487323
"SOCS3",4.81585979574834,4.53368624332687,2.97754030995647,1.91720459787804,3.5521101769781,1.87363271289723,4.871287614303,3.01192624418671,5.74403511410379,4.27034958507338,6.66541920764953,5.3626401209197,2.40585326121233,6.45817054173638,3.51478599004523,3.08294126862117,5.21089387045364,3.84884554314201,2.46413520602628,2.86111306473527,5.79208226804089,3.65670736086789,5.61238681125144,5.53676491572561,2.5471714717734,1.40869036164051,6.11072148395443
"NELL2",0.924243938240184,-0.155878118750347,0.0563099935273024,0.270202555137525,-1.48172624613084,-1.65083827631907,2.29245813076126,2.04423497063581,-1.04734067506043,-2.02677958212367,2.19192694690309,-3.12954584726249,-0.742016849667189,-1.13651865049551,-2.33663646959064,2.58059516712793,1.24960415794063,0.370181853147913,-0.354939726914803,0.150427815251774,2.23773027784015,0.662997551342984,-0.94615710737562,3.41855726287481,-0.60400763931955,0.0584075567700578,1.75184779290962
"PRR16",3.45745170271516,-1.51901152207837,-0.613652168306959,1.89929961710287,-1.59628379815448,-0.967564501740881,0.850764720600697,-0.323441607234461,2.02163648801762,-0.112290123460272,4.18491362430198,1.45013712776929,-1.05764022880404,0.366825898360302,-0.90443297472099,-0.907628801995553,1.35328245892691,0.945756360147778,-1.45496982777549,0.111413210058506,-0.192355331036695,1.28936263973522,0.887974365221187,3.26869401900828,-0.518424622631421,-1.02225790616701,-0.43083366244116
"JAG2",2.91236054812297,0.193616275226617,3.25706477104924,1.54455999704967,1.72195019294402,1.01697080460544,2.82036628061485,1.8699914515418,4.91657456997686,1.57764406545723,3.66050518586317,1.65470565866612,2.70108459740277,2.01377439984633,1.71077765941326,1.64056495510666,3.17648466759218,3.62610296898584,3.61957226264081,0.756506992368887,4.75091773319295,3.01046478784219,3.6057565257472,2.64361542352053,3.27378567533208,1.11472905610947,1.75457251643043
"WT1",0.14764897272154,-5.38442901208983,-4.23952008514885,2.29569087219548,-2.69515787600158,-3.20235402501242,-2.26158218359835,-2.32194588324625,2.33807112687749,-0.745860667503888,-3.08341892087028,-1.44204034365423,-2.42568601125654,-3.07405160900405,-0.80171420260402,-4.23268962339337,-0.149441493693345,-1.08921933460642,-2.30636038294924,-1.39449428571306,-6.87694831520834,-5.18541179992051,-0.746363908119515,-1.77856821280623,-1.42573622641288,-2.50910564903749,-1.83480949040649
"SORCS2",0.513853998452965,-1.54247192519362,-0.824738412149411,-2.60885137738667,-1.33724393653026,-2.96548759102366,-1.12940027449492,0.97365785077485,3.07642408038645,0.783386910469307,0.374676857846059,1.70331714975339,-3.43547445413632,-2.1449750583332,-0.901546977862423,-4.03998887151001,2.46025601372389,-0.740770332722366,2.23648048460739,-1.39865214238185,1.4656438850181,-0.912688003734765,-2.04151809971746,3.13695117699944,-2.81175937514654,-3.07144297512973,1.12787333965451
"KRT76",-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.80484259575493,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.77463209295513,-1.55569187842487,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.16020098084734,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.00637004302768,-9.96578428466209,-6.47047059659561,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.48001616332186,-9.96578428466209,-9.96578428466209
"FAM174B",5.46282481094518,0.692699969481284,5.05114672682359,5.75086389928089,5.43529553935428,2.41805337176294,4.55143019486731,3.94285339781272,1.45852043786219,4.40519496923078,2.55123850952246,1.24120396859549,3.536150443725,3.20824327085562,2.85238810569099,1.41461073564104,3.76824210166593,3.5628415643204,5.13663124248849,0.859424040478408,0.746299667263931,2.87296243715222,4.48441052742709,1.94593635623513,3.81039227652379,1.95973382242649,3.87877545559571
"MUC1",1.86251753780816,0.44934840889416,2.4982831924743,0.98978197077987,-1.21611290090775,2.26476013445793,1.84658787109825,1.65867447098618,3.10246226606053,1.62937603218813,4.72246943714408,1.92235871867508,1.38065746706061,0.384106040627744,1.27944538009208,3.61625524631949,2.11358294752085,2.12936075668456,3.41978183463657,3.50538734728567,2.89839840774436,6.32179187856619,1.96953387287209,3.01061223837645,0.527786670253636,3.66658311070488,1.01946369582815
"P4HB",8.69428243084412,8.41104244063799,7.65864060913318,8.54341635122297,8.60715535619451,7.69514373172356,8.79546252764284,7.99378104242806,10.3602756521656,8.06146888574941,8.90923373484735,8.58757130296764,7.94490975345081,9.66678205055954,8.58563182731901,8.90131360645622,8.05349273987483,8.05722632446935,8.54087773963706,8.15859211772737,8.89599558429505,7.54968565974285,10.0810671341279,9.51213667578481,8.64697569094932,8.96901806499026,8.23835847759182
"PMEL",9.08361436688485,10.3038042225982,13.1654406204217,11.7030914930155,12.6432676678735,10.9326235719624,2.35642818756079,1.28365483345695,3.63883694431768,5.32384880834624,5.01736081782729,0.103405719271747,12.5696021260407,9.72302625211007,13.5882505560547,11.2188767194924,10.4586250625357,12.1434926696699,12.6772871243365,11.8512351078666,4.63692770983804,12.2944398809313,11.0788537458734,3.63230373768622,12.1165431387419,11.0039858973044,4.04833361058983
"IKZF1",2.4800626455472,1.38093558624772,1.47361668795089,-0.887946727350853,1.16048147822708,2.64084563814486,0.655188255497953,1.43104664017405,-0.323524417598894,-0.113059617900011,2.9777452321933,1.47880715922391,0.982800187291669,1.46129189135815,-0.115153476718793,3.63691959736605,2.66383557458932,1.88276848934312,1.08987517605722,2.86438943980226,1.06031796014211,2.34507138924342,0.32346759177473,0.96143288555826,0.85412990541152,0.633700452912014,5.75617337646708
"EVI2B",4.35950036302624,3.71685889706367,3.08071738734328,0.917227585521002,3.68709436612702,1.91739545346787,2.46723010361357,3.35100928867405,3.37792873049817,3.11187765344452,4.56614232310697,3.46364676426466,3.22833374843251,4.1555760699563,1.27254227098625,5.35940128288488,4.9584864692751,4.4364224816143,2.64021429632221,4.49633977222667,1.74043581808429,4.49113098555233,0.925400337369544,2.47521028809141,2.62005045720746,1.9487245790807,6.52059721676729
"IFITM1",8.50918143612498,8.0824029691469,6.574286981759,7.85997715435582,5.40939127574951,9.45602401096455,6.88172302353014,7.47264393747721,7.98296366213702,8.08244495367038,9.03752471370802,8.72402435067467,6.16919881569605,7.76468179914874,7.3905420673177,10.3110287805212,8.19305558244698,7.66664264753313,8.60076723531082,10.1063054576888,8.35779641721531,7.3629440259875,8.18940387669061,9.17683261306883,8.20299708319447,5.8045217615868,9.75194419900017
"RTN4RL1",-2.991624515291,1.08629902325551,1.96132448631271,-1.18293607839343,-4.14390074375279,3.50153130917431,3.31480173802636,-1.05241238577049,-3.3288736760408,-4.15849236810129,-0.667025745221673,-2.08956700323511,-4.09290257426309,-5.72504841868088,2.15883961219556,0.421545102345302,1.59909708354731,-1.3070808612566,-0.447161875205877,-2.57965839741886,0.108618890542273,0.995303515661224,-2.41919548082061,-1.29565622378295,3.94796587241936,-2.00630917388865,1.18573588837171
"IRS2",3.66856399555906,3.04053644422432,3.60324271757063,4.70033329861386,3.9917884081699,4.07702675608265,3.88957996019011,2.49812790024292,3.68418586380249,2.50887415140537,2.01747828108176,2.37054719401888,3.22428445256051,3.91551645108842,2.18582564322469,3.09027778174741,1.54220120062859,1.0548030599504,4.2183112911064,5.40609973285468,-0.12628356375832,2.65853254725557,2.21899356320912,5.79954209280269,4.55398965892589,4.58283165910048,2.5450082584289
"KRT5",1.70776903041837,-1.15630502880851,-3.69328414459531,-6.63322159502747,-2.76677559599907,-2.02737898756069,-9.96578428466209,5.2831356466465,-5.28623043091905,-1.35076173831551,2.61774793972324,-4.54021974599001,-2.65251966256369,1.82625072051742,-3.01547449125253,-0.443198416986016,-0.91610383508564,-1.38977786074962,-0.763653052915241,1.44418245850511,12.3464965262817,-1.40396596816655,-4.74249349579995,-3.79688799452949,-2.09649880576205,-9.96578428466209,2.63264166600836
"CYP4F2",-9.96578428466209,5.02446529413494,-7.21464732972892,-9.96578428466209,-5.09932024846152,-9.96578428466209,-9.96578428466209,-4.75659294988789,-3.53693069648706,-3.94774496272693,-9.96578428466209,-6.89915720704162,-4.25769834450023,-3.22513922482799,-4.32940955520174,-9.96578428466209,-4.87300770981551,-4.90048044368075,-9.96578428466209,-4.22871674788645,3.16354698013704,-3.36194976633937,-5.31144184731912,-9.96578428466209,-4.49372268157898,-9.96578428466209,-3.79721063182579
"CYP4F12",-0.372097985101437,2.22606183569466,-2.55168036373929,-2.01630707033549,-4.8409638886988,-5.91461855825625,-0.748904327013879,-0.661732617586869,-4.00390538937877,-1.9997687478476,-3.08245951521392,-1.85364313464284,-0.780905627587775,-2.00092882601401,-1.26029503523195,-0.16231878727361,-1.04589915630576,-1.36273461977614,0.758107383919619,0.579979949984501,2.85874496709213,-1.7632022000735,-3.86707858115544,-4.92579451963545,0.0273114245403732,-4.13289221308893,-1.71510265598863
"THBS2",5.69925977250141,6.27527753907996,5.66911945192078,1.27337733251606,4.0344336366791,8.2972053047726,3.97627798985282,1.72689700035284,8.50314381199767,8.19759770170033,8.02031058322217,5.15618165562894,0.00365484347336098,5.72571642854628,1.87985921661901,0.951744562561003,6.1319551109591,5.03240428160454,-0.0458808090574603,3.2718448259176,5.2389309571315,3.37930565521038,4.50415506842973,4.41232425330123,2.72670783151927,-0.602773151682581,-0.159348803843903
"RXRA",3.46345661773768,4.30113742028973,3.85189575261197,2.25955604897392,2.75369273629345,2.97456437528713,3.44886167633495,2.76086512629945,4.34164876500458,3.35861920920453,3.93865999215541,3.21899360818771,1.6371670688462,3.46618526245692,2.78268812488586,3.32698729624203,3.66248210253897,3.23900460730309,2.9888103624875,3.28880895914154,4.36235706516056,4.03517699961272,3.59946061810243,2.98646494305587,3.9921094711241,2.54431581346651,3.44816820982168
"CD300E",0.629095807322742,-0.731709135859793,0.325695658332048,-3.31497665643283,-1.33779181298815,-2.32884646840064,2.26985895892084,0.419797377250743,1.82040024956972,0.139627066853795,2.09071409767596,1.07776014115498,-1.59484429764022,2.28883917373863,-2.71563155853109,-0.0264172960407635,1.0319833400821,1.14552800880236,-1.23459781044201,-0.323682981924561,-0.597830106147429,-0.328381670945752,1.51704428785718,0.189639424458025,-1.12157549788296,-2.38134691881256,0.0665552285709671
"VSIG10L",0.299818258864936,-0.242484900791678,-1.71536761841042,-0.251497738225436,1.51760611994391,1.25064664362816,-1.34621241861542,1.72967642982671,1.63079903150205,0.811693952011424,1.08390911153253,0.956370938324408,-0.99893278349731,0.468990719823855,1.33524504101604,0.523304705272157,-0.406308612590191,0.425617753545105,-0.747527613744075,0.0228737523010819,4.67077754789616,0.668124132925444,1.29960642691635,-1.6857617195162,1.21845341033556,0.530211481405785,-0.12999992076283
"CXCR3",2.47462141126187,0.788760202187549,0.147003814897136,-3.07803530997994,-3.07369597003149,-1.65125716047666,-0.30400430980512,1.72183678517305,-2.94464248299891,-2.31435792080241,2.44907352173895,0.368840115888687,0.368620580346795,-0.982265858590536,1.98687148027129,4.07139291929391,2.25095357933368,0.228324466865627,1.7049841203699,2.09305392019303,-0.833830482550041,1.35968183388446,1.16854957432382,-0.161382575560006,0.751420014990317,0.520692006429028,4.15981744085951
"LILRB4",4.89190360310658,3.8766276663884,3.4328748561845,1.74535062988017,3.44147615559057,3.03586446928449,3.18301635579682,3.22262568097912,2.58237749906395,2.39145222340584,5.47579423750004,4.76391600752816,3.40316671125523,3.2883251781956,3.03051197270702,4.5648824299069,4.930644606006,4.40514649988024,3.09563240980018,4.7897958590799,1.13478545628454,4.04358971226243,3.67059799716324,2.20251751070434,3.17066541733934,2.3975713073372,5.45649343473929
"TNFRSF4",2.87990531401885,0.407380216759074,0.903045156514761,0.230759184645785,1.64645191270143,2.40619545288571,1.43622676584668,2.40606869515348,6.23976130614235,6.83656213241719,3.44151607325837,1.59091345975215,1.27491821830547,1.89728499870857,0.885776135052738,3.0139202098924,2.41124464601134,2.55180185529012,2.03836919169164,1.06488580610583,3.16364942650227,1.69608742280279,2.03615530753022,1.9454405924018,2.15552726838421,0.717442806109006,3.85611383088246
"MAPT",1.62560467597343,0.722570965020888,2.22374554189209,2.64695840524756,1.84274964311411,-1.53185218425422,2.08891257650494,0.362616212150612,-0.434716615268014,-2.85531351388967,-1.29248018751117,-1.73547228622651,-0.760869964887523,1.97920967872954,1.27465788904204,1.16271730076795,-0.602415334722034,0.108596321829748,1.86602403506115,-2.86400006388829,-1.95602387405191,0.582230346749423,3.50879962691178,2.22876526049204,0.328418715397173,5.00003151360177,-0.233579035901771
"FGF3",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.57527003335179,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.04591983463462,-9.96578428466209
