"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"RGS18",2.16382072649042,0.465713319595964,0.651683180632109,2.87006875178241,2.00396196615242,1.61870851231379,1.49620666592348,0.576280257621355,1.76171078436334,1.00791308164326,1.85239842028655,2.10467213128256,2.5609594583376,2.58520292985943,1.90727526299938,2.66471037684349,0.288063200325316,1.22712493444993,1.77862912589557,2.84819726695259,2.72049737048235,3.03403959435364,4.18594581209199,0.455228571117139,1.70973175942069,2.53381249682767,3.31339098483339,2.76998326260455,0.465713319595964,4.05926874100956,3.22666265566117,1.02927618237063,2.37323058358799
"PRSS23",6.23210429102621,5.68848811562429,5.34237695763024,6.57714177114666,5.93359624237161,6.9280267833005,7.12908720933074,6.28338473504235,6.30069117065315,7.2521071670253,3.2002218382884,5.73690247487742,7.0067580508654,7.00720671634072,5.32736401481114,7.30470268264797,5.96465276813757,6.48640868491834,4.98052805310533,7.76315259915353,6.23937894604839,5.3019899648791,4.51102519398807,4.68823631929525,7.54079448918437,8.15502563972719,5.48963926622982,6.77887876916861,7.53947678948631,1.62807365419614,6.68216593691933,7.10434714447897,2.70066165415274
"IL18",2.60193417318867,0.444667066841908,-0.215914857265243,3.05502207606218,1.65122394298988,1.70531444108638,1.93016960815008,2.76998326260455,2.8461924097082,2.75510121893164,3.70165994392217,2.70287913851321,2.75082085667328,3.56083721158577,2.66471037684349,2.15412950079018,5.53297144775649,4.84403407628805,3.99376492356857,4.95888906340552,5.6461914646786,5.95677689054876,4.41623173668887,2.90900499815204,6.43381074686015,4.84403407628805,6.29224800055414,6.36633970135245,2.72049737048235,5.90354447467544,5.78897275957759,4.58080877863789,4.77983752327645
"FREM2",3.32207235717846,2.42250213510056,1.07792657868507,3.54855992669525,2.90900499815204,-6.50635266602479,-1.83135796444116,2.83005245627156,2.26633679942013,-9.96578428466209,-2.11403524324603,1.13815914522947,-0.45205668870965,0.496717987935177,1.68750866072073,2.00396196615242,-1.99424073071132,-0.783389931257558,0.669933835668961,1.75317662732212,0.412510571249805,0.323081789503733,-0.808437349299244,-1.18114943910457,-5.01158797427521,-0.833927324053294,2.36204901208824,-9.96578428466209,-4.608232280044,-3.8160371651574,-3.04692104738749,1.96014098031077,-9.96578428466209
"FOXO1",0.486456955768731,0.856786546288081,0.566571640626761,1.66038103524241,1.13158948432814,0.816394909169121,1.05032755355842,1.51146803927587,1.85638817681409,1.04334450487717,0.832687516439532,1.97856174947575,1.15769051358205,1.29924465779607,1.99313087142926,1.90342396588874,3.60774456669198,0.911499848861108,1.20851725980554,3.38418798935749,2.20194745644116,1.3790663992809,1.46519088792598,1.98221784631558,1.03632749181776,2.54868321815718,2.58760502005953,0.888304895208487,1.59024270806259,-2.05289494843213,3.55102375624274,2.69621643405639,0.29983076182237
"CRIM1",6.01057845597391,3.57301089820435,5.173167418931,6.91338012823005,6.13341967648223,4.90356857522489,6.96556497834817,5.95631226194267,6.36598991894032,5.05098048478122,3.95986287042251,6.66321651329018,6.51996642318874,6.22826074053613,6.58917922099089,6.90533886423443,6.3577455239,4.18990360849736,4.26160603200216,5.83544410636704,6.16653469512289,3.89248817382367,3.05675691879274,2.53878645466232,7.33736321941325,4.7803625979077,4.76293342987731,4.02688856552704,4.58922417293047,2.77209679219569,3.86898301674333,5.34876355735597,-0.182786075741673
"ALLC",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.82623293226329,-5.01158797427521,-9.96578428466209,-3.30757280191029,-9.96578428466209,-9.96578428466209,-4.608232280044,-0.413115187147815,-9.96578428466209,-1.59509687785487,-9.96578428466209,-3.62593428177746,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"THRSP",-3.17136841831198,-9.96578428466209,-9.96578428466209,-4.608232280044,2.54374332276106,-6.50635266602479,-2.82623293226329,-9.96578428466209,-9.96578428466209,-4.29335894269059,-5.01158797427521,-1.7809089417538,-5.57346686188333,-4.0350469470992,-9.96578428466209,-3.30757280191029,-0.940644722383579,-1.31832585820717,-0.150400988848548,3.51866102310956,-9.96578428466209,-9.96578428466209,-9.96578428466209,6.48463763750603,1.09828479572342,2.47014636704151,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.80364035689067,-9.96578428466209,-9.96578428466209
"ADAMTS12",-0.215914857265243,3.65317469418748,0.0157829972409275,2.09794783553483,1.3790663992809,2.43589524132036,0.67897330785417,1.40108430150501,0.687956494044482,3.44373924602935,-0.103146927103293,-0.641603738043346,1.76171078436334,2.43589524132036,1.49620666592348,2.00755433613827,-0.575615328461903,0.52707033551266,0.651683180632109,3.04106771708669,1.50131174924366,-0.471928835421265,-1.2827897009804,-0.734563103950902,1.51146803927587,4.22658559479312,-0.664288089679538,-0.492078535042672,1.65122394298988,-1.59509687785487,3.14094221737709,2.42787430679269,-1.21424022557299
"EPS8",6.196744729296,6.64242721422458,4.88122410921979,7.8042020245611,5.51730719275742,6.09467945305088,6.76687339165707,7.07853511932888,6.87419448789302,5.02949705825956,4.5969947566531,6.9127815790492,6.09699971284245,6.28985290441347,6.63300973303991,6.10624361477672,7.59119319129664,3.81977035374832,5.00679170561646,5.74607086359459,5.61944235722869,4.44632240704335,4.83445840857032,3.92324427918635,3.25866966866848,6.05660520330933,5.4902813058216,4.14412796770733,3.95149454625829,4.15388638408562,4.23350464001073,6.39696433988393,5.75384517930536
"MMAA",3.69052884140146,2.64869551958324,2.03245353722596,4.23656915189719,2.11470017240548,2.71391572110716,3.32495457777726,3.19077286853788,3.95614960657247,1.90342396588874,2.42250213510056,3.65432096394498,3.34638962502836,2.49082681491283,4.2258147596386,2.51626734437183,2.96735308359463,1.63737839487229,1.73161772284062,2.38984210897583,1.53655029553591,1.91111630637822,1.84036251865844,2.08440448293435,3.05502207606218,1.20851725980554,1.99313087142926,1.84438565300257,1.10500752476097,2.17024556472346,2.70066165415274,2.00396196615242,1.38460245765075
"EDNRA",2.13454953446445,5.04137441711931,3.34922371893827,5.02861335173541,3.94495212426223,4.79446785442387,4.73720001306433,4.32632161803998,2.62082097594152,3.53493313343241,0.614474282837701,3.53244164668783,4.38204467090478,4.57052364923656,2.00396196615242,3.9486942832656,4.99959418494933,2.45180455572049,1.47040671081933,4.97549262298719,2.95251994903785,-0.471928835421265,0.368489000645104,1.28154989336664,1.86433474078243,4.89680464649854,1.55630678422498,2.51374338459426,4.00638779677871,-9.96578428466209,3.15558734129687,3.66914018047301,-1.02620507034739
"WWC2",4.67134999205502,4.65712548179812,4.61947170326249,5.67838182583426,4.5916195826226,4.37719317455434,5.09004888674065,5.69351483539502,5.66763670814174,3.83501452602152,2.22063951287686,5.75731666425352,5.5087772405875,5.18749064445668,4.95238016429417,5.02107991045764,5.72495034728311,0.919149363287674,1.59024270806259,4.22040735060613,4.0926303050113,1.33399611819645,1.9452331231349,2.29307614674767,3.21583388373373,3.49837853400646,2.37323058358799,1.78282789207489,2.15088457130503,-0.45205668870965,3.01987979435658,4.08499967170284,4.35480475120157
"BICD1",4.10944414302239,6.74282814034194,5.12643603949217,5.89022779112141,4.96675345012643,5.21027196026214,5.89799062556097,5.07086156147196,5.79574097737582,4.60827700289707,3.28702895733093,6.11999935278456,4.41420320002046,4.65369062828664,6.01259101990745,4.99643394295272,4.3512749612217,2.2901294646757,1.36793014143188,3.73779490541058,3.1668760924852,2.40898352943074,2.72049737048235,0.379620962055708,4.7724663417462,4.25255190443931,1.77862912589557,3.22203170248449,4.31549377495189,1.45995613965412,1.90727526299938,3.06712239296616,4.75867627643337
"TDO2",-2.11403524324603,3.96541490744932,0.00144197417390632,0.986228880227399,1.57094860517333,3.31048554625018,0.0717626693000913,0.517023672064581,-2.31473259348316,1.51146803927587,6.55153139809017,1.35106289894039,0.94185751900344,1.15769051358205,-1.59509687785487,1.03632749181776,-0.968604803724466,1.61870851231379,2.55114683733661,3.00916798887197,2.64408700251674,-9.96578428466209,2.30771994930007,7.68538656075978,3.05675691879274,4.85852812052241,1.96384399836247,-0.413115187147815,0.537047519404657,-0.0724827538015237,4.47903649842731,-0.249822294406943,1.34539637539127
"BEND6",-0.554273296650016,2.24214516084958,-0.249822294406943,1.56120392076992,1.91494715047958,1.45995613965412,0.949348164288563,1.14469902515414,1.08474462086847,0.714575238851626,-1.83135796444116,-0.267079617891743,-1.05589120089205,-1.99424073071132,-0.859875776090929,0.455228571117139,-1.7809089417538,0.16478627814334,-1.0862010350493,2.19566256285592,-0.338250400189295,0.791605724704551,-9.96578428466209,-9.96578428466209,1.40108430150501,0.390667685559667,-9.96578428466209,-0.575615328461903,-0.232768962976124,-3.62593428177746,1.13158948432814,0.660837367696284,0.799916202989014
"SCHIP1",1.06419306192749,1.99313087142926,1.1833277060448,3.76139166287834,2.06729452146853,3.05502207606218,1.48078212440398,1.77441810410581,2.85419517626058,0.00144197417390632,-1.21424022557299,1.35106289894039,0.00144197417390632,1.60454581636871,0.949348164288563,2.35360559133812,1.69643902065575,0.138814468902282,1.19597745864259,4.12523780488702,1.75317662732212,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.323081789503733,4.06961624845472,1.81598522720104,1.43882511317562,2.56584085376054,-0.0276749584428483,1.23327453899093,3.04806176806926,-9.96578428466209
"KCNE4",-0.886299500835272,1.93016960815008,-0.968604803724466,1.09828479572342,0.60502015306241,0.566571640626761,1.01506932171765,1.35670725293538,0.732052073300289,0.0440443327060212,-0.758769964484555,1.26963165094044,1.41737997597302,1.71852602646226,-0.320125852253377,1.90342396588874,-1.05589120089205,0.614474282837701,-0.432454552356253,3.55961417400753,2.48825791280799,-2.38835545662634,-1.43050890804128,3.13602728516192,0.993493221058416,3.41832489907452,1.02219023963407,1.25156762060825,3.39930783568438,-9.96578428466209,3.48039439001216,2.89355636930543,-9.96578428466209
"GEMIN6",1.93395025769542,1.81188199621867,0.434027674663597,1.75745001623129,1.41737997597302,1.07792657868507,1.69643902065575,1.23939804156656,2.14110576043013,0.714575238851626,0.614474282837701,2.62082097594152,1.43349363984688,0.956800118051576,3.00018032561,1.61870851231379,0.537047519404657,3.65087941879937,3.42236757416767,4.04098007652894,3.70276834520663,3.95614960657247,2.61612240464668,2.32509853776749,3.26017624257407,5.08623178215971,3.69499159352052,4.10525901871104,4.27284436553142,4.82278112566721,3.76139166287834,4.2001433520364,3.0977793259229
"CYSLTR2",-0.432454552356253,1.49108345371826,-3.45798964446339,2.25126462889425,-2.82623293226329,-0.375197234747053,0.112366523072563,0.288063200325316,-0.118726938570751,-2.2446850959549,2.68504308947668,-1.05589120089205,0.311503115468269,-0.664288089679538,5.86940260214802,-1.11716134423275,-1.9378782880922,-2.63486740654747,-9.96578428466209,-1.68501351453148,-1.24810786159569,1.84438565300257,-1.7809089417538,1.52656966049778,-0.687334826441606,2.40081114140935,1.4756037446846,0.227741075839128,-9.96578428466209,-9.96578428466209,0.888304895208487,-9.96578428466209,-2.63486740654747
"SPC25",-0.641603738043346,1.82415684372883,-1.68501351453148,0.911499848861108,0.903809558578697,-0.940644722383579,-0.0130430374755989,-1.46992925777492,1.32250505751888,-0.320125852253377,-0.492078535042672,0.757876659747896,-0.232768962976124,0.506906554580693,1.77019475495132,-0.118726938570751,-1.2827897009804,1.23939804156656,1.39011735366633,1.43349363984688,2.04299446361841,0.94185751900344,2.09794783553483,-0.533242384273829,1.15120939288489,0.190298791626594,2.30480305578542,1.79118894150336,1.57094860517333,3.03579983742326,3.00916798887197,3.26618685450072,4.93833284574948
"SPOCK1",8.46467235071325,2.93753272124663,5.55031583610607,3.53990323581025,7.00630924581566,4.85154917371361,6.58302257558066,3.55471162900982,5.38304758720578,5.82962126725131,0.585923976958601,6.43864217040017,3.43975609871484,6.41381407121408,4.60768539498224,5.77849771734611,4.09347566718297,0.67897330785417,5.4246198159658,5.12560977731164,2.74437640712083,0.151858816727005,3.09946353699544,-1.7809089417538,7.21150871607248,8.38573731851918,3.64742964422186,2.72922645499115,-0.833927324053294,0.971589535530062,5.05575963913952,7.41693260903997,0.94185751900344
"JMY",0.0157829972409275,-0.0573916638883367,-0.997117491466879,0.0299828662157143,0.67897330785417,0.0717626693000913,1.3956112485038,0.556797246592743,0.832687516439532,-0.375197234747053,0.816394909169121,1.31672502157875,-0.0724827538015237,0.506906554580693,1.49620666592348,0.252173413202027,2.23296768053165,-0.338250400189295,2.38156025476946,1.7995018140616,1.92637902519988,-0.118726938570751,1.06419306192749,0.0854246562526777,1.82822536035888,1.35106289894039,-0.0130430374755989,0.412510571249805,1.03632749181776,-2.2446850959549,0.0157829972409275,2.14763232682386,-2.63486740654747
"IGSF10",-3.62593428177746,-1.88363524330822,-5.01158797427521,-1.73216460790239,-3.8160371651574,-2.63486740654747,-3.8160371651574,-2.05289494843213,-4.608232280044,-2.54793176977619,-3.30757280191029,-3.30757280191029,-2.93236128312464,-5.01158797427521,-4.0350469470992,-2.93236128312464,-4.0350469470992,-0.758769964484555,-2.31473259348316,0.177598929327733,-3.45798964446339,-0.859875776090929,-9.96578428466209,-9.96578428466209,-3.04692104738749,-9.96578428466209,-4.608232280044,-9.96578428466209,-0.356605546520108,-4.29335894269059,-9.96578428466209,-3.17136841831198,-5.01158797427521
"GJA1",2.40081114140935,6.53762222096005,3.49965457781943,3.79191823310844,5.16434381385008,5.50369855266158,5.465027589224,4.74313792665136,3.92514493823326,3.89345929330089,1.88009774972197,3.17328736863307,4.70713822406209,5.04356323754294,3.78146463298515,6.04681843205341,4.23120197665604,5.03698678854084,4.04622910920995,6.99436475206971,3.61600474407973,4.88366968724114,3.04281941113493,4.23196993954061,5.97386379392557,7.07607803108035,5.13220666247474,3.8719421898871,6.89846232575836,3.56328018065802,6.25419718685335,6.18648074897598,7.03991701091947
"PELO",3.1588217222971,3.32926714089552,2.91475584967165,3.94026073406911,3.82588736541772,2.60904573067554,3.98832112725638,3.21893612133568,2.91092449689301,2.52631925781714,2.27232185276999,4.30019695596117,3.09102275091852,3.31048554625018,3.12779833836582,4.32344212995092,3.48684306443981,3.76670116040981,2.70066165415274,4.15064090711739,3.53866231448749,4.38204467090478,2.36204901208824,1.60454581636871,3.71710060088314,5.50465216947739,3.00198234313243,2.62082097594152,3.31048554625018,2.92998031535431,3.58267642328381,3.98011672288322,2.14763232682386
"IFIT5",4.21186883141248,3.64166162502051,3.81157378292765,4.68431381812717,3.67592881369186,2.73357127092638,3.91274565820031,4.08244713204036,4.35762237826952,2.77209679219569,3.22357700580371,4.76080642342386,3.62655594938034,4.77404905422947,4.44499828686331,4.38273641192345,4.37927438530316,1.96753753607086,1.66493787744175,4.81511426655046,3.9270430965768,2.67604168737974,3.32495457777726,2.66471037684349,4.74098151200394,3.90023888773609,3.84207372176819,3.35487525898649,2.88381629017539,1.52155333054509,3.73237775034917,3.20648694439261,2.17664191765689
"UTRN",6.13608882527131,7.74019226751609,7.15016361217361,8.05262782224185,7.2778081178939,7.0396977246937,7.65921816115868,7.29417041073327,7.02248988205984,5.9383093190086,6.47169147001923,7.93204344944998,7.62191266956946,7.9248778093106,8.10800687550696,7.7461179034329,6.87947297571379,1.60454581636871,3.24351676137205,5.49923998736548,4.35973199315247,1.57579637532908,2.69844075617584,2.69175747504129,3.40748871975999,4.92176954421325,4.12606428007053,2.23603333200583,3.90890895614282,-3.45798964446339,4.56991635210649,5.25364896783532,2.41710988423005
"PTPRK",3.69721780342278,4.33134693427069,4.51355390948738,5.25024156180903,4.91843394182688,4.30822979988149,4.99190726909723,5.39646778286341,4.58502261176222,3.35346444815542,2.92998031535431,5.21182990435769,4.96444484206661,4.86843984265891,5.36635718824712,4.38894720089362,4.14657376684796,2.89549651892662,4.52613142728101,5.15708414385702,3.38832732379875,2.99656952397319,3.53742032487834,2.92238816500384,3.06367550316288,4.68150548772064,4.41217180706179,2.54126701758583,3.51740168727463,1.13815914522947,3.11786124220233,4.19385057703736,2.3648525400612
"PLOD2",7.01269157444407,7.17902330187531,5.68708869068927,6.4094079089207,7.40821083826319,7.76838946407364,6.76912375598532,8.01000212214792,6.2839402872689,6.86370310150869,4.073905901475,7.48953490780318,6.67597114235971,5.90306237912004,7.21888770013859,6.72275289552992,4.01622886523004,4.46408009207885,7.01815565908938,6.93382046216304,6.19753124989767,4.96536872864737,7.24204033217954,5.63983991234521,8.72615343248288,8.19481101601803,8.03386895664455,5.92007888111791,7.52341297442045,7.18051588926607,9.68517102456213,6.5630208115226,7.11884765779013
"JAKMIP1",-1.99424073071132,-0.492078535042672,-0.0724827538015237,1.28154989336664,-2.11403524324603,-0.783389931257558,-0.492078535042672,-2.11403524324603,-0.997117491466879,-1.83135796444116,0.791605724704551,0.864730922314751,-0.940644722383579,-0.913216233857933,2.54126701758583,-1.7809089417538,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.11716134423275,-0.150400988848548,2.60193417318867,0.357270475679559,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.00791308164326,2.34511246413563,-9.96578428466209,-9.96578428466209,1.23939804156656,-9.96578428466209,-1.11716134423275
"BANK1",3.81670209431686,-1.99424073071132,2.02538322147792,3.19865130140253,3.08082818459605,1.04334450487717,1.84839759952819,1.56608449051547,2.1861835863061,1.77862912589557,2.30480305578542,3.7367131004402,1.69643902065575,1.90727526299938,2.26933242973416,2.55360625668587,-1.0862010350493,0.252173413202027,-0.471928835421265,1.7995018140616,1.29924465779607,2.08099868569426,1.54646235816709,-0.940644722383579,1.53156860881496,0.791605724704551,2.71171514862302,0.623866861852698,-9.96578428466209,0.401630466584741,0.29983076182237,-0.232768962976124,1.16414264884831
"TXNDC11",5.71729256714843,4.93456367854659,4.021568560577,5.31907595476522,5.34379864732267,4.68823631929525,4.74152091791798,5.1683612346213,5.060090629276,3.97828716834105,5.92720906667084,6.17214744360436,4.63697256532568,4.42968290905411,5.25704834509351,4.68206759130482,5.06613225533862,5.27839370081295,3.80951734320822,5.25704834509351,5.46306656170352,6.04550849866257,4.69326391493855,4.00369217745769,4.56504875003326,5.32772328741009,5.89217241919416,4.47125250378281,5.06828386201448,2.95251994903785,4.96305790190894,5.57927067584913,4.82074061043593
"DAB2",7.02437509138103,4.87681159461032,5.6461914646786,6.74726654336801,6.8988250671464,5.56166217621044,7.10926652204516,6.64905494076252,7.38854258908664,4.14004239904781,4.71704574868684,8.21053011102919,5.6123819893556,5.68147737679168,5.78269686543337,6.67173211606563,5.59577217156962,6.47785538710461,6.21278331496475,7.12702446272947,6.38579339115646,6.51492704055466,6.0864228774389,3.17967027934743,5.99437606719181,7.66235506040351,7.21102193086518,4.57416207336053,4.71210049119084,3.59227762362047,5.71509714333028,7.90689660682533,5.93406824350156
"BCL2L11",2.83814500331236,3.37030379942634,2.31353610328052,3.94120023334749,3.17008529198643,2.45180455572049,3.11286690866318,3.34638962502836,3.89539957338743,2.27232185276999,4.19069386653688,3.94775965312091,2.86016825286164,3.22974171998411,4.1835659121117,3.21116798367419,2.96180851473748,0.288063200325316,1.88401173758352,2.96735308359463,2.95065503791869,2.27828217953273,1.82007682109751,0.723340120251171,1.95642843312336,3.6961051278772,2.59478738657447,2.2603268134703,2.37323058358799,0.651683180632109,3.19077286853788,2.73140049856243,1.98221784631558
"CETN3",3.82181224077927,3.70498259633715,3.11453360829505,3.83804412612874,3.51361707062133,2.96919654799175,3.76032741449659,4.10442053499518,4.08074292649001,3.03227720097433,2.50105692365951,4.98873012527049,4.24496314862757,3.79295943915889,3.97553847887585,3.3278310517456,4.13512439516859,4.073905901475,4.66283212679619,5.41586005176066,5.43132208831996,5.24720598552613,2.85419517626058,4.14331177904509,4.88611112666643,5.35159299620928,4.12275553476176,4.45028749141609,5.14204577337973,4.36534259782577,4.5916195826226,6.20615479404215,3.59108096210454
"BMP6",-1.0862010350493,-1.68501351453148,-1.51045706435753,-0.913216233857933,-0.249822294406943,-0.356605546520108,0.896078055397064,-0.687334826441606,-3.30757280191029,-2.63486740654747,0.0440443327060212,-2.05289494843213,0.949348164288563,0.705756782049797,-3.8160371651574,0.880489626687819,-0.940644722383579,1.22712493444993,0.177598929327733,2.92428995151822,0.911499848861108,-1.2827897009804,-1.31832585820717,0.0299828662157143,-9.96578428466209,-1.05589120089205,-1.55215635563791,-0.641603738043346,2.36204901208824,-9.96578428466209,0.74931972457408,0.911499848861108,-2.82623293226329
"MERTK",2.75510121893164,3.45562312740044,2.61612240464668,3.76987750480361,4.25255190443931,4.12936545430626,4.00638779677871,4.04448155277207,4.18197712824881,2.94504579663449,3.7835614214378,4.09600878566277,3.8279206192824,5.8855987669905,4.80946589463946,5.40670672513905,4.98189830747373,1.76595900604575,2.67151983744411,3.88274085587968,3.93932062257951,3.01095882207224,1.70531444108638,0.537047519404657,2.90708294212449,3.62304744803812,3.49326304228613,2.50105692365951,1.05032755355842,0.705756782049797,4.00459127697631,3.93837989808029,1.53156860881496
"NR4A2",2.48310634496718,1.47040671081933,0.0299828662157143,2.67604168737974,2.65099426933805,5.00409684158288,2.72922645499115,2.37323058358799,1.88401173758352,3.14420956118307,2.44121786326211,2.92808602012301,2.38984210897583,2.27828217953273,1.97489636376201,2.37323058358799,-0.338250400189295,-1.99424073071132,-1.68501351453148,0.334568275666133,0.791605724704551,1.3956112485038,-0.664288089679538,-1.43050890804128,1.20851725980554,0.87263179113525,1.66948037187743,1.00072116724365,-1.31832585820717,-1.2827897009804,-2.11403524324603,-0.45205668870965,-0.597277823154395
"RBMS1",3.20492321668599,4.91604663813002,3.38418798935749,4.91413394680099,4.62766519839911,4.8435316751683,4.6724819171383,4.52174175803062,4.4621177753442,4.16679577096187,3.54485627488998,5.13631444988274,4.70713822406209,4.80792158380811,5.41653577133035,4.68487482880499,4.63581242289583,2.57555437330874,3.10785522562114,5.30964914857245,4.99371964337018,2.81578034258224,3.54361960839827,2.49595093694278,5.12932423621443,4.90549531590843,4.12936545430626,3.08763256009541,3.85509271580275,2.06039331222714,4.2495211905662,4.75974174307527,4.58141150886093
"CD8A",1.91876784932515,2.68279799870165,3.43975609871484,5.12312814766234,2.43855900692367,2.79098050474205,3.30757424460461,1.96014098031077,3.62304744803812,2.23909248294191,4.5379793525205,4.78455632940518,3.19865130140253,2.25429168632222,6.46582757630977,1.68302266506368,-2.17788172527066,3.64858048589177,1.07792657868507,2.46754034205384,2.01471235152137,6.02372109193523,3.8340032438822,0.112366523072563,1.85239842028655,-0.492078535042672,6.21996226846665,6.02859125213536,-1.73216460790239,0.757876659747896,4.39650203366267,3.40748871975999,2.08440448293435
"CNKSR3",3.86799527533757,3.72038792200975,3.35487525898649,4.48870780100793,2.60667910442159,2.61376736814448,3.23588020404933,3.52494126566186,3.91561650361743,0.978927776381399,2.23603333200583,4.73882186931048,3.73346280984743,3.54485627488998,4.24344059554352,3.04106771708669,4.41825742508808,3.55961417400753,4.48484705643314,4.65712548179812,3.10785522562114,3.96541490744932,3.42639895265028,3.2002218382884,2.37323058358799,3.56450011565451,3.86403753321931,1.35106289894039,1.70088355602827,-0.710755714843358,2.41980852893928,3.37587351985015,2.60193417318867
"DDAH1",4.70437401597993,3.46610501923389,2.24519139306431,3.52368740234559,3.37169824670375,2.66698377006666,2.44916515681218,4.20953134703709,4.2227272938176,2.28421798317836,2.26933242973416,4.69270615762823,3.61482761033224,2.10467213128256,3.69276194306377,2.68279799870165,2.70287913851321,5.90547124752441,4.3744135483568,4.61005037242408,4.31041283526356,5.33059425184778,4.35973199315247,3.76457970566259,1.69198075060328,3.71050340148579,4.89000885634372,3.44241275178282,4.04971788436005,1.7995018140616,2.12134701687844,6.24471584306531,0.808179083771471
"HS3ST3A1",-1.24810786159569,0.74931972457408,-0.215914857265243,0.848798181244189,1.85638817681409,3.75819655960675,1.14469902515414,0.595503660502742,-0.0724827538015237,2.37323058358799,1.3790663992809,1.82822536035888,-1.73216460790239,2.03948937190185,2.91666771722005,4.021568560577,-1.02620507034739,-9.96578428466209,-9.96578428466209,2.26333493599651,-9.96578428466209,-9.96578428466209,0.476122419880152,-2.46593839757888,-9.96578428466209,-9.96578428466209,-2.2446850959549,0.903809558578697,-9.96578428466209,-3.04692104738749,-1.88363524330822,-0.940644722383579,-2.46593839757888
"AK5",0.74931972457408,-2.93236128312464,0.67897330785417,-0.118726938570751,0.585923976958601,0.264236151043547,0.766383141001298,-1.2827897009804,2.1861835863061,0.112366523072563,-2.93236128312464,0.151858816727005,0.546956178141411,-1.35475948735473,-2.54793176977619,-2.63486740654747,-1.39213709716876,-0.118726938570751,-9.96578428466209,-2.05289494843213,-9.96578428466209,-9.96578428466209,1.82415684372883,-9.96578428466209,-1.99424073071132,-9.96578428466209,-2.82623293226329,-9.96578428466209,0.379620962055708,0.0854246562526777,0.816394909169121,2.10802256251641,3.19077286853788
"THY1",4.06961624845472,6.18905359803522,4.83546937181612,6.15544567143464,5.85052441692171,6.41753188036054,5.56349374376253,5.56227295712635,5.00589397680439,5.61002083412078,2.71830682186701,5.44463394065702,7.43863385426824,6.30252012215491,3.08082818459605,5.99097754410295,4.77035335386764,8.26271032660537,5.55339122479359,9.62883008604475,7.54674786845224,5.53639487792656,4.70989714603975,6.60319606842572,6.99425159596743,9.85374775620626,6.26699262526648,7.0912872743722,8.86434402753227,1.52155333054509,7.33611375409383,8.97183378809977,0.642470537315822
"ROBO4",0.934327778315369,3.80642717700988,1.14469902515414,3.37169824670375,3.04806176806926,2.21132375704161,2.48825791280799,2.11136523092765,0.888304895208487,0.864730922314751,-0.886299500835272,1.71852602646226,3.03403959435364,3.33785378487762,0.138814468902282,2.75082085667328,2.8916136070392,4.95284606077852,1.64200835725712,5.38615565413174,2.06729452146853,2.71171514862302,1.69198075060328,2.44916515681218,2.05693028838267,3.67818461126018,1.89569039046369,2.51374338459426,4.40469879852281,-4.0350469470992,3.52117640172756,3.32639353165766,-9.96578428466209
"PRKCA",3.8360250997816,3.04980499573531,3.17648235397361,4.11194940246339,3.96726084851222,4.14086043889786,3.66345848188466,3.53493313343241,3.8126009046006,3.75392538472808,3.86997008235441,3.94401506587589,3.22512065568444,3.04806176806926,3.80333037765061,4.09347566718297,5.03962096663955,0.783247097378116,2.66925358652116,1.9712216418545,3.29880492346474,2.64869551958324,1.49108345371826,2.2144356975081,3.367510854907,2.43855900692367,3.75712995077443,1.98221784631558,0.911499848861108,-0.619270551496451,3.10952772179836,3.10282607211719,2.92808602012301
"UCHL1",6.49571114984755,4.22040735060613,2.71391572110716,5.03918227082614,3.53990323581025,2.08099868569426,1.06419306192749,4.87828393285305,0.60502015306241,2.76574689179985,3.09102275091852,3.33356685113426,5.32376635941973,0.0579700686373299,4.38825843212235,2.33370995434728,4.00189229569359,3.38418798935749,4.94537360204972,2.96550726061908,8.47281672691354,4.20640879824841,3.90120480571599,0.401630466584741,8.04685662059853,4.31186635917966,-9.96578428466209,7.16371004908733,6.57275327273615,7.2778081178939,2.76362403232193,4.17560443811936,6.88546454747739
