"","Pat02","Pat03","Pat04","Pat06","Pat08","Pat118","Pat119","Pat123","Pat126","Pat14","Pat15","Pat16","Pat19","Pat20","Pat25","Pat27","Pat28","Pat29","Pat33","Pat36","Pat37","Pat38","Pat39","Pat40","Pat41","Pat43","Pat44","Pat45","Pat46","Pat47","Pat49","Pat50","Pat79","Pat80","Pat81","Pat83","Pat85","Pat86","Pat88","Pat90","Pat91","Pat98"
"CENPE",0.0989584800881688,1.64200835725712,3.51866102310956,1.60928217991657,2.41980852893928,2.36765063062196,1.66038103524241,0.334568275666133,3.67705715337153,2.42787430679269,2.59717358467203,2.00755433613827,3.0977793259229,3.7560625527967,0.880489626687819,2.97654693984849,2.4332265482899,2.21754093986252,2.5634022205888,3.60418996147501,4.00099151204739,3.84809709023201,2.49595093694278,3.20804897901997,3.34922371893827,2.44121786326211,2.81987251676511,3.20179066732609,3.35909943253201,2.53630161932382,2.2603268134703,3.26468654754262,2.46492960112985,4.15307569905593,0.423309237242387,1.29924465779607,3.28258807025917,2.8641366092102,2.55606149049984,2.67378253401974,2.93941466130072,3.33356685113426
"ENPEP",1.3790663992809,0.311503115468269,0.455228571117139,0.264236151043547,-1.39213709716876,1.20851725980554,-1.46992925777492,-0.997117491466879,0.288063200325316,2.84819726695259,-1.55215635563791,-1.83135796444116,1.10500752476097,1.55630678422498,-0.302226180444814,-1.59509687785487,-0.619270551496451,-0.968604803724466,0.0299828662157143,-1.24810786159569,0.334568275666133,0.660837367696284,2.44121786326211,2.41980852893928,1.12498976997866,3.45562312740044,-1.7809089417538,-0.641603738043346,-0.232768962976124,-0.232768962976124,-1.55215635563791,-0.0573916638883367,-1.51045706435753,-0.808437349299244,-2.63486740654747,0.276198865032242,-0.232768962976124,0.60502015306241,-0.471928835421265,-1.11716134423275,2.17344728605727,-0.619270551496451
"CASP6",2.96180851473748,2.93564832306742,2.77631458511622,2.79098050474205,1.99675027884918,3.22357700580371,2.85419517626058,0.740711733399101,2.49850618918868,2.44916515681218,1.50131174924366,0.757876659747896,2.35924002552933,2.7826182437361,1.4756037446846,2.9412941496344,2.22681676504987,2.93376146033326,2.83207985267166,2.04997920270779,3.39657053282186,3.45825074863658,4.27731530048989,4.05058876150885,4.25557626494291,3.6253873967157,2.39259219566615,2.75296262523898,4.24724396967738,2.87204072453461,2.39807669206745,3.28110473161226,2.76998326260455,2.02538322147792,2.11470017240548,2.77420723002214,2.79722054492389,3.42774024601659,2.75082085667328,2.07416287550701,1.84438565300257,2.45969390298324
"PPP3CA",3.67931118873496,5.3926952220084,4.51355390948738,4.46864847791291,3.47391676130987,5.57231368779123,3.22974171998411,4.3023921709935,5.16071854519911,5.57473731666116,3.03227720097433,3.65775431882786,5.24948326632449,5.59099117246449,3.21738583638005,5.70434634713571,3.96633817321799,4.1086080888492,4.93786223802059,4.94349942421362,5.68091504315594,4.68262947596719,5.57352601116745,4.76240197218292,3.2404669873986,6.23765931358139,5.36145255989294,4.2832550754013,4.41352638679689,4.32560228463811,4.32055688316978,5.0492386777532,4.66965043750259,4.64679628977473,4.72088037476207,4.1946386766095,4.41690728223451,4.20953134703709,5.95538255558007,4.17240750580261,4.68038062310408,5.03742615236471
"PARVG",6.60616088701293,2.49595093694278,2.53131907235479,5.62149513936342,3.01274743504729,3.62889021902782,0.556797246592743,0.227741075839128,2.11802742259079,4.00369217745769,-1.02620507034739,1.6140030448649,4.61770988381262,2.00036062868352,2.03597574366513,4.42633185523656,3.91178743882337,4.26235798398462,1.20851725980554,1.46519088792598,2.22063951287686,4.66965043750259,3.94213912121148,3.07399156457159,1.84839759952819,5.03610765927267,-2.11403524324603,0.444667066841908,4.10442053499518,2.60667910442159,5.26119229129175,1.9712216418545,2.24519139306431,3.6089274915212,1.85638817681409,3.47131754424631,6.37279542609228,2.55360625668587,3.8360250997816,2.81987251676511,3.31918436694194,3.01810000750257
"CPNE8",2.78889447916044,3.6300559390661,3.1844389980157,3.6611795223382,3.28406988534516,5.55093143853093,4.89195377934516,3.55839009872547,4.59759076386677,3.24656010189706,1.31092173523034,2.51374338459426,3.21116798367419,0.696884090855454,3.2127249609901,2.56827537178828,2.99656952397319,3.35346444815542,4.04971788436005,3.63703054796503,5.13631444988274,4.18435964839982,4.7192382114634,2.17024556472346,1.15769051358205,4.9699793076278,4.12192716138066,3.11286690866318,3.27217252864411,3.34354995273888,3.29292895549713,3.53990323581025,0.368489000645104,4.01533699141276,4.25708607099446,4.44168265973541,3.26017624257407,3.37448310432147,3.18919200596365,3.76032741449659,4.39855559498998,3.09946353699544
"ZCRB1",3.43975609871484,4.35902913089513,3.84408430677884,4.11361716178545,4.49767622852715,4.71320090315899,4.23733426383753,3.77515592076381,4.97181942144621,4.19700039552755,4.26835953199108,2.59239723519794,4.03659124666311,5.25289246167452,3.54979236743387,5.12684899319344,4.46342628302167,3.94120023334749,4.16599230967975,3.94588857440603,5.99866940209243,4.71704574868684,4.47320244331315,4.64044740552882,4.14901542664473,4.70603317629569,4.64102573273968,3.43975609871484,4.2862158173791,4.2979983955831,4.21963320643597,4.93456367854659,4.90549531590843,4.08584951564877,4.05058876150885,4.63697256532568,4.81152240764353,4.25482076898885,4.22349977993634,3.00018032561,3.29145621645449,3.99467022922132
"C1RL",4.55096221175791,3.01810000750257,0.506906554580693,3.35346444815542,2.62316453565259,2.24214516084958,-2.11403524324603,-0.413115187147815,-0.0573916638883367,2.92048386821087,-0.619270551496451,-1.59509687785487,3.73563048366954,0.566571640626761,2.68728469191784,1.87617311443746,3.38970446693585,2.60667910442159,0.357270475679559,0.138814468902282,2.80343371146442,2.74222184423398,4.12771581140639,2.41980852893928,4.46277217753309,3.73563048366954,-1.43050890804128,0.783247097378116,3.11786124220233,3.29145621645449,3.50728722964536,1.75317662732212,0.252173413202027,0.94185751900344,1.3790663992809,1.95642843312336,3.35487525898649,2.94317119262738,2.35078010073486,0.766383141001298,1.35670725293538,3.00557963969985
"KLRG1",1.89956236015469,-1.2827897009804,0.783247097378116,2.81782788059395,0.476122419880152,1.68302266506368,-0.320125852253377,-1.24810786159569,-0.710755714843358,1.22094900446678,-1.31832585820717,-0.267079617891743,2.04997920270779,0.496717987935177,0.949348164288563,1.70088355602827,1.44413695658759,1.09153059312062,-2.17788172527066,-3.17136841831198,-0.710755714843358,1.04334450487717,1.81188199621867,-2.63486740654747,-9.96578428466209,3.01810000750257,-2.82623293226329,-2.82623293226329,0.379620962055708,-0.783389931257558,2.13454953446445,0.264236151043547,0.669933835668961,-0.664288089679538,-1.63935479753978,1.91111630637822,2.81987251676511,-0.492078535042672,1.11169907219742,1.56120392076992,1.00791308164326,-0.338250400189295
"CD27",2.34227027440455,-1.35475948735473,1.24549566281992,3.38832732379875,1.35670725293538,1.63273352595054,0.390667685559667,-0.118726938570751,1.00791308164326,1.49620666592348,-2.11403524324603,-0.533242384273829,2.61140848102496,1.33399611819645,1.22712493444993,0.138814468902282,2.86611670153433,3.53119428793739,-1.05589120089205,-3.17136841831198,1.27560307933685,3.53866231448749,2.80343371146442,-0.182786075741673,-9.96578428466209,3.43576192384664,-2.63486740654747,-2.31473259348316,-0.134477040860036,0.288063200325316,4.47125250378281,0.264236151043547,0.614474282837701,1.45995613965412,-2.38835545662634,2.43855900692367,4.72415910434467,0.660837367696284,3.02165738827403,1.05032755355842,1.59502618406585,0.993493221058416
"AMIGO2",-0.118726938570751,-0.554273296650016,-1.43050890804128,0.934327778315369,-1.0862010350493,0.368489000645104,-2.72737954533701,-3.17136841831198,-0.619270551496451,-0.968604803724466,-3.45798964446339,-2.17788172527066,0.934327778315369,0.00144197417390632,-0.619270551496451,1.93395025769542,-0.356605546520108,0.227741075839128,3.48684306443981,-4.29335894269059,3.39930783568438,0.791605724704551,1.20851725980554,2.64177721169212,4.41825742508808,2.50360315630226,-3.30757280191029,-9.96578428466209,1.22094900446678,-1.02620507034739,1.83632813392398,-0.734563103950902,-1.59509687785487,-0.533242384273829,-2.2446850959549,0.0579700686373299,2.07416287550701,-1.99424073071132,0.546956178141411,-0.913216233857933,-0.320125852253377,-0.940644722383579
"INHBE",-9.96578428466209,-6.50635266602479,-2.82623293226329,-3.30757280191029,-6.50635266602479,-9.96578428466209,-2.63486740654747,-6.50635266602479,-6.50635266602479,-4.29335894269059,-3.04692104738749,-9.96578428466209,-9.96578428466209,-2.46593839757888,-4.0350469470992,-5.01158797427521,-9.96578428466209,-4.29335894269059,-5.57346686188333,-9.96578428466209,-1.51045706435753,-2.93236128312464,-9.96578428466209,-2.46593839757888,-9.96578428466209,-1.46992925777492,-5.01158797427521,-3.8160371651574,-9.96578428466209,-9.96578428466209,-5.01158797427521,-9.96578428466209,-4.29335894269059,-4.29335894269059,-5.57346686188333,-9.96578428466209,-1.68501351453148,-9.96578428466209,-9.96578428466209,-6.50635266602479,-4.0350469470992,-5.57346686188333
"GLIPR1",6.11688454565411,3.41427086388281,1.65580975435545,4.92367214584192,2.45443913468656,3.86502798708279,1.79118894150336,1.41737997597302,3.16848158457264,3.43975609871484,-0.859875776090929,0.00144197417390632,5.13014837438822,2.21754093986252,1.71852602646226,4.47774207903144,2.40626454061069,3.4169748193944,1.49620666592348,2.29895151646805,2.50868217947054,4.25255190443931,4.53113189168104,3.54979236743387,2.8341044040015,5.4019375936037,-0.413115187147815,-1.11716134423275,4.20953134703709,2.03245353722596,4.2979983955831,1.98586470124253,1.25761413004954,3.37030379942634,1.71413559385633,3.54855992669525,5.35934546128676,2.1013139010863,3.39657053282186,1.98586470124253,2.87401000554047,2.58760502005953
"PHLDA1",4.16196827761397,3.13109555164169,5.30855746584804,4.31476902107304,3.94962830831499,3.03931389357762,3.97186539423403,4.28103052463022,4.33492575889042,3.51108846592374,5.04268810783191,1.4494293141032,3.76139166287834,3.52368740234559,3.75712995077443,3.38003674428854,4.29064556869481,4.09516490692972,5.29832839330652,4.69214818460113,4.82990028662661,5.47544162043697,2.17344728605727,5.40534572407975,5.62676034881976,2.20194745644116,4.61888466913945,4.63174456179176,3.95242676071363,5.39509708368818,4.15226455822668,5.65681096046761,4.67417814131969,4.61770988381262,6.60423444813722,1.4756037446846,3.64973041026389,3.34780736791062,4.64333672605092,4.08329848049,5.13631444988274,4.32416254095205
"LUM",7.97774357239491,7.17123685655945,4.66112250219943,5.94112979211994,3.68605224160798,8.04734752615073,3.52368740234559,0.112366523072563,5.8066076186108,5.7758670296478,2.57313211780203,0.74931972457408,7.33387987097841,5.25402707220925,2.47793631599449,8.03149996255225,-1.59509687785487,3.59347329337305,3.79815422743359,2.25429168632222,4.17799749690241,5.51099355697962,8.21067621363408,6.44941280568944,4.96213253383842,9.39317805993769,2.15736714811149,2.00036062868352,4.40877978292586,4.46929992515639,1.09153059312062,4.21885864664023,4.3944455450874,5.89726463166436,4.26761070240877,4.5103923219649,5.64906931574736,-1.02620507034739,-1.73216460790239,4.2001433520364,5.37019916152668,4.18753023379963
"ACVRL1",5.52171035515869,3.94495212426223,2.73790304130546,4.97411626814049,3.00018032561,3.69499159352052,1.56120392076992,0.311503115468269,3.42774024601659,5.21649366760952,0.24000896473507,0.24000896473507,5.02861335173541,4.12275553476176,2.65328936215566,3.48168643294366,1.67400860861723,3.53368792789948,2.41710988423005,1.65580975435545,2.20820508950445,4.05493527914004,4.90645772216199,3.35487525898649,2.06039331222714,5.15789258020155,1.38460245765075,1.59979385212224,2.84217431759439,2.92998031535431,2.69175747504129,2.44916515681218,1.92637902519988,2.94691796798583,2.16703672211749,3.3506386808415,4.06617531893402,2.81987251676511,2.15412950079018,2.19566256285592,3.91848164762987,2.40898352943074
"RHOF",4.8895222156318,1.6140030448649,1.64200835725712,4.2001433520364,2.05345893194152,1.46519088792598,-0.997117491466879,-0.394031641158542,0.517023672064581,2.22989550083389,-0.302226180444814,0.202887833470143,3.33356685113426,1.87223777364246,0.880489626687819,2.05693028838267,1.99675027884918,3.81054592947801,1.62339868237726,-0.356605546520108,2.89355636930543,3.42639895265028,3.04106771708669,1.31672502157875,4.54788163525243,3.28998197246672,0.67897330785417,-0.413115187147815,1.34539637539127,-0.0573916638883367,3.71380577216523,1.33399611819645,1.57579637532908,2.14763232682386,0.0854246562526777,3.10952772179836,4.6938214566988,0.334568275666133,2.73140049856243,1.83228243570098,2.37323058358799,1.78701447377343
"RAB20",3.10282607211719,-0.575615328461903,0.00144197417390632,1.08474462086847,0.506906554580693,0.0299828662157143,-3.17136841831198,-1.46992925777492,-0.968604803724466,0.660837367696284,1.1833277060448,-2.93236128312464,1.24549566281992,1.17056605679207,2.45969390298324,2.22989550083389,1.88401173758352,-0.0573916638883367,2.31063095723059,-0.859875776090929,1.78282789207489,2.3164354110105,0.0440443327060212,0.151858816727005,3.80333037765061,1.67852267688349,-3.62593428177746,0.696884090855454,1.92257845650856,1.75317662732212,1.04334450487717,-0.118726938570751,-0.664288089679538,1.07792657868507,0.595503660502742,0.0440443327060212,2.77420723002214,0.0989584800881688,0.276198865032242,-0.199255376063222,1.40653667020517,-0.150400988848548
"SSTR1",-9.96578428466209,-4.29335894269059,-9.96578428466209,-9.96578428466209,-6.50635266602479,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.57346686188333,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-4.608232280044,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.608232280044,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.05289494843213,-6.50635266602479,-6.50635266602479,-9.96578428466209
"CDH24",2.04997920270779,1.16414264884831,2.44916515681218,0.766383141001298,-0.471928835421265,-1.31832585820717,-2.54793176977619,-1.59509687785487,-0.664288089679538,0.971589535530062,1.07107616201096,-2.54793176977619,0.595503660502742,0.74931972457408,-0.641603738043346,0.740711733399101,-1.46992925777492,2.30771994930007,1.77441810410581,1.35106289894039,2.31353610328052,0.496717987935177,1.47040671081933,1.40653667020517,1.73595535401226,1.66038103524241,0.476122419880152,1.34539637539127,5.16233090047396,2.39807669206745,-0.199255376063222,-0.758769964484555,0.0989584800881688,1.28154989336664,0.423309237242387,1.44413695658759,0.74931972457408,-0.249822294406943,0.705756782049797,1.46519088792598,2.91857705450362,2.14110576043013
"FRMD6",4.39650203366267,5.3019899648791,5.68932711947119,5.71152243873549,5.24225951071219,5.5567665975792,4.00009016562241,4.53175573283964,4.16518840068709,2.23296768053165,4.56199813771312,3.39657053282186,4.15874095108297,5.02728677617371,4.88122410921979,4.42767321095672,3.88957088709043,2.70951121443197,2.09457389798005,4.6462202716241,5.77823486433353,5.497963576638,4.95842511464899,4.95888906340552,6.51729144306947,5.69239929916895,6.21044731298487,5.03390748950432,4.71375079455187,4.54355774723834,4.10442053499518,5.23461627786908,4.34986062353587,4.12936545430626,4.25708607099446,1.93772102576179,4.45884130445716,5.54692531934456,3.0977793259229,5.09765293079622,4.69549279034366,3.28406988534516
"PELI2",1.48594198341242,2.91475584967165,4.90019057485693,3.38418798935749,3.92609432958161,3.41020540456781,2.14763232682386,3.3786503372619,4.51165778850881,3.01631802229467,4.19935825458511,2.70951121443197,2.90900499815204,3.52117640172756,3.75071368473541,4.23196993954061,3.29145621645449,1.69198075060328,2.9487877129869,2.59478738657447,3.8177255726805,3.53493313343241,3.3828055677867,3.78774587811908,5.31907595476522,3.66345848188466,4.51796852444028,2.8461924097082,3.79087627506741,4.37649876991979,2.88966822508196,3.22048474218091,4.14004239904781,4.02423101527129,4.02777332885717,1.45470232816369,2.31063095723059,3.28110473161226,2.71391572110716,4.30822979988149,1.74889054264591,4.07818283761127
"ESR2",-4.0350469470992,-1.39213709716876,-0.687334826441606,-0.103146927103293,1.59024270806259,-0.664288089679538,-1.68501351453148,-4.29335894269059,-1.35475948735473,-2.46593839757888,-2.17788172527066,-1.43050890804128,-0.284545872884282,-2.38835545662634,-0.575615328461903,0.138814468902282,-2.82623293226329,0.52707033551266,-0.575615328461903,-5.57346686188333,-0.471928835421265,1.66038103524241,1.25761413004954,-0.687334826441606,-9.96578428466209,-1.55215635563791,-2.46593839757888,0.585923976958601,-0.338250400189295,-1.83135796444116,0.138814468902282,-0.0276749584428483,-1.99424073071132,-2.11403524324603,-3.45798964446339,-0.734563103950902,-0.997117491466879,0.401630466584741,-0.471928835421265,-0.664288089679538,-1.83135796444116,-2.31473259348316
"GPR65",1.10500752476097,-0.320125852253377,1.20851725980554,2.41980852893928,0.614474282837701,2.98203526135794,0.311503115468269,-1.35475948735473,1.05032755355842,0.0989584800881688,-4.0350469470992,-0.432454552356253,2.58520292985943,1.13158948432814,0.434027674663597,1.31092173523034,1.82822536035888,1.26363540356833,-1.63935479753978,-1.2827897009804,1.3050950106667,2.32221660504549,2.62082097594152,1.56608449051547,-9.96578428466209,3.11619838466359,-6.50635266602479,-3.04692104738749,2.49850618918868,0.276198865032242,3.25716151983692,0.12565110166152,-0.432454552356253,1.26363540356833,-0.413115187147815,0.696884090855454,4.06531380270103,0.444667066841908,1.70973175942069,1.17696099208944,1.07792657868507,1.69643902065575
"SLC27A2",-1.51045706435753,-1.24810786159569,-1.43050890804128,-1.83135796444116,-0.968604803724466,-0.859875776090929,-3.8160371651574,-4.608232280044,-2.63486740654747,-1.02620507034739,-2.82623293226329,-3.04692104738749,-0.940644722383579,-3.17136841831198,-5.57346686188333,-2.2446850959549,-1.55215635563791,-3.62593428177746,-1.88363524330822,-5.57346686188333,-3.17136841831198,0.546956178141411,-0.0276749584428483,-1.35475948735473,-9.96578428466209,-0.913216233857933,-9.96578428466209,-9.96578428466209,-1.88363524330822,-5.57346686188333,0.986228880227399,-4.29335894269059,-2.82623293226329,-1.51045706435753,-6.50635266602479,-0.940644722383579,0.379620962055708,-3.17136841831198,-0.492078535042672,-3.45798964446339,-2.72737954533701,-3.17136841831198
"FGF7",4.87337028401446,1.81188199621867,1.41737997597302,3.95428938448393,-0.134477040860036,5.68708869068927,1.11169907219742,-1.9378782880922,2.72268459807061,2.88966822508196,-0.302226180444814,-0.375197234747053,3.78041509486169,2.2901294646757,-0.471928835421265,3.20804897901997,-0.783389931257558,1.46519088792598,0.595503660502742,-0.199255376063222,0.12565110166152,2.16703672211749,5.37715846225953,1.77862912589557,-9.96578428466209,6.3134454059617,-2.54793176977619,-0.0573916638883367,1.39011735366633,0.288063200325316,1.31672502157875,0.252173413202027,1.49620666592348,2.68054940871888,1.14469902515414,-0.808437349299244,3.24656010189706,-0.356605546520108,-2.93236128312464,0.687956494044482,1.29337048420475,0.556797246592743
"PSTPIP1",6.67893106717955,3.39108029675679,2.3164354110105,5.50655751417672,3.26918279585539,2.59478738657447,0.0579700686373299,-0.249822294406943,1.92637902519988,3.14094221737709,-0.619270551496451,1.34539637539127,4.62123137380211,1.67400860861723,2.26633679942013,3.68493091787604,3.89248817382367,3.81362729553809,0.345964030342872,0.791605724704551,2.19880843205028,4.38825843212235,4.95191411730702,2.35924002552933,4.3604345131512,4.5223696719685,-0.758769964484555,-0.118726938570751,3.37169824670375,1.38460245765075,5.3729869115613,1.35670725293538,2.49082681491283,3.26918279585539,1.11169907219742,3.77093473410557,6.51097773821522,1.42814239097833,4.28251393953742,2.41980852893928,2.91857705450362,3.22203170248449
"BCL2A1",4.12109831208698,2.6463931012189,6.29022163964976,5.44131747511321,3.35205225634249,6.13198039447616,1.1833277060448,-2.54793176977619,2.48825791280799,2.7868054329789,5.06785379731181,1.97489636376201,6.25419718685335,6.44494860870758,7.19013085202311,4.95004842238354,5.23039517541912,5.84501325554294,5.04531190602877,5.72876404837146,4.60886836830988,6.03784342409648,3.01631802229467,5.87997526633741,6.38665577255177,2.91092449689301,-0.320125852253377,5.24644609241073,2.9487877129869,6.15443333906959,4.69493589423511,3.30319624698775,5.90619312443631,4.49383944144005,4.96583045016475,0.660837367696284,3.93743855977148,5.03830447879949,4.13512439516859,2.31932890383941,5.37437876911687,6.01080221288249
"TPM1",9.23869372710119,6.94861252729582,6.06761720706805,5.85775711128496,5.24454460668511,7.57804052189157,5.74875639710565,5.69657811984316,7.0302367461925,7.86716134218903,3.69832962148096,3.93649660685157,6.8063369477456,7.20458092519938,6.97178494089393,7.19358449623368,5.25931015482368,6.51823612014979,6.72589108867361,6.33021776332662,6.72480031730987,7.07082936863768,8.2572039580769,8.2533795080008,6.70806305072796,9.01301832829366,5.89895804947336,6.01236754028607,6.71878628866752,6.13936716680701,5.707386743205,5.88828053831999,5.98233195018088,5.8011845291587,5.64301918389583,5.74499524889386,8.7944191156596,6.40855902506966,6.00856308058516,6.33326270966778,6.44262839010861,6.43697798934232
"CYP1A2",-5.57346686188333,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.608232280044,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-6.50635266602479,-6.50635266602479,-3.30757280191029,-9.96578428466209,-4.608232280044,-5.57346686188333,-6.50635266602479,-6.50635266602479,-6.50635266602479,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.30757280191029,-4.608232280044
"HAPLN3",3.24656010189706,3.25414048420073,4.57658260165936,4.05926874100956,2.43855900692367,1.4494293141032,-0.394031641158542,-0.0877333719335504,0.919149363287674,3.05154611957793,-0.512513650651464,0.903809558578697,3.73779490541058,3.20648694439261,1.48594198341242,3.98559150666241,3.34780736791062,3.23434802990267,0.215367972203479,1.7995018140616,2.19250981894195,3.53617726514188,2.84819726695259,2.15088457130503,1.04334450487717,3.63122071794488,3.12614690155444,0.288063200325316,2.12465899041952,3.11786124220233,4.0453555955959,1.35106289894039,2.1798294908513,2.19566256285592,0.633198686374004,2.05693028838267,4.90597659928656,2.23603333200583,3.30027018363628,2.01471235152137,2.69175747504129,4.50468394585132
"FANCI",3.35769274848834,4.95703237251396,6.15078304956145,4.89922397735945,5.23499940274941,4.86992074510971,4.67925488074983,4.14575896108763,5.99324411546496,6.29206390349127,4.8222712673636,4.21575624226016,6.51255875670847,6.45040297631036,5.34095386556556,7.03947840513187,5.01216637902421,6.16392133494398,5.35617903184222,5.5360839924707,7.21975903313388,6.38682818698872,5.20558800806985,6.26661790414624,4.70326684809559,4.9982406430929,5.7629068616418,5.40159633732411,5.57685465712973,5.29060871024429,5.17835611359927,6.22170311218309,4.57052364923656,5.66308839583791,1.83632813392398,3.60537580326534,5.35688328366402,5.80221907145999,5.44363980125654,5.65480785294052,5.94019024695338,5.89944151826724
"FURIN",4.62415939689048,4.20953134703709,5.29832839330652,3.49454361670084,2.93753272124663,3.40476690961225,1.82415684372883,2.52130205560918,2.95251994903785,4.39375939695267,3.92419492170948,0.880489626687819,4.87877437854749,2.85219864253357,4.48162185827136,6.21511554061992,3.28406988534516,3.86700685721115,3.67479959084078,3.28850622045497,4.59997233353952,4.19148369193759,4.00189229569359,4.54170067793418,3.72257531541019,3.63122071794488,2.35360559133812,3.07399156457159,4.07219157052538,4.80637561812129,3.41427086388281,3.31918436694194,4.53860024039412,3.45956276677073,3.03403959435364,3.76351780730691,3.68829227783301,4.62941490961077,2.76786663217663,3.4778068275915,3.3786503372619,4.69771822758397
"ITGAX",8.39750778829259,2.8461924097082,2.60430858952597,5.17156713586751,3.89539957338743,3.26618685450072,0.993493221058416,0.614474282837701,3.54732643222811,4.22658559479312,1.74889054264591,2.09457389798005,4.94584176633241,2.65328936215566,1.41737997597302,6.51429587822946,3.87686069676784,4.11361716178545,3.40476690961225,1.69643902065575,3.20960932423035,5.95584748365193,4.29506176021793,3.45167270039518,3.4503534839162,3.63818971164694,0.0854246562526777,1.17696099208944,4.54355774723834,3.79399989430343,5.17076632818638,2.63482556778462,3.78565516687587,4.68487482880499,3.46871363587606,4.33849572765478,6.52905567804667,1.88791513563813,4.2869550544525,3.21583388373373,3.47651130394043,5.50972750741206
"TGFB1I1",5.18153990577361,3.57058436489177,3.50474749649957,3.78879009866328,1.91111630637822,3.69721780342278,2.27232185276999,4.83546937181612,2.3648525400612,5.67922672593311,2.35924002552933,1.33399611819645,4.05058876150885,1.2147465226824,1.61870851231379,4.0618625839249,1.93016960815008,3.73995608481389,4.26235798398462,4.49447961496887,3.99195260621336,4.16277398244944,4.14494369488099,4.13594522759906,5.77296772191782,5.14653303748752,5.03918227082614,4.09347566718297,4.37023404166983,5.40840617291707,2.56584085376054,2.50105692365951,4.48806506062445,3.76245512676321,3.49069847838818,1.35670725293538,3.5199192606225,3.95149454625829,4.41217180706179,4.18990360849736,3.82283210158867,1.65122394298988
"IGSF6",3.9203885873575,2.93187212658906,4.06531380270103,5.05575963913952,3.8238512419538,5.17436646740501,3.121181218448,1.59024270806259,4.07304899063911,3.63122071794488,1.63273352595054,1.91111630637822,4.84152031930818,4.54108112323906,3.54609188222903,6.01281446491624,3.83096513724025,3.8084880230726,4.55832886769004,3.34638962502836,3.95335837319653,6.22459985847974,4.80069286156155,4.45292483969571,4.30895784543634,5.85900047098762,1.51146803927587,3.22974171998411,4.18832179260413,3.46740991715289,5.16916337805799,4.86646293845333,3.31773820098194,5.27690604113032,2.93941466130072,4.4653868219729,5.30964914857245,3.73563048366954,4.01622886523004,4.29653082509808,3.90602471879496,3.71270582163856
"ARHGAP17",5.71756676036822,4.81562666002115,4.97732572261552,5.42529144608006,4.26910797309569,5.37646404091287,3.8360250997816,3.30903062978875,3.99828578162022,6.26098537643284,4.75707659962745,3.61718091815505,5.37019916152668,5.18392314748331,4.84252634775862,5.71152243873549,4.75387191494171,5.28802627583967,4.34205688428348,5.08453204405743,5.08623178215971,5.85576550421002,6.62177350626006,5.61591649235675,6.53497980773911,6.13321415265704,4.64679628977473,5.74176358479768,5.36950138151217,5.01974638647723,5.35793901722724,5.16755864494196,4.90934109484334,5.14122840555475,4.30385379417802,5.11399214208786,5.72821985076749,5.2513782582442,4.8550428671411,4.94724534833528,4.65769716315006,4.92794384766259
"NUDT7",-0.0130430374755989,1.02927618237063,-2.63486740654747,-0.597277823154395,0.60502015306241,1.2147465226824,-0.619270551496451,-0.166502663140165,1.09828479572342,0.816394909169121,-1.14880066140671,-0.232768962976124,-0.150400988848548,-4.0350469470992,-1.31832585820717,0.227741075839128,-2.2446850959549,0.379620962055708,-0.833927324053294,-4.0350469470992,0.696884090855454,-0.0130430374755989,1.05727696507325,-0.575615328461903,-9.96578428466209,1.05727696507325,1.17056605679207,0.345964030342872,-0.182786075741673,-1.21424022557299,0.986228880227399,0.896078055397064,0.476122419880152,-2.93236128312464,-1.55215635563791,1.51146803927587,-0.150400988848548,0.486456955768731,-0.166502663140165,-0.134477040860036,-0.0877333719335504,-2.93236128312464
"CMTM3",6.5975460718656,4.55955299490352,5.11399214208786,5.68792850853405,3.65889695712685,5.91721691054904,3.6826856523993,4.62123137380211,4.78821587089713,6.42611376708786,3.88664768933046,2.19566256285592,5.92768316175764,4.83091444788653,3.93461085396445,5.64099682188447,4.46995107837239,4.70603317629569,5.27131361485597,6.26849053721622,5.64273044854666,5.65480785294052,5.73690247487742,6.05139385510107,4.54108112323906,6.39353632852688,4.8304074563713,5.665932770965,6.45534366118001,4.98873012527049,4.86299682431827,4.75600916216179,4.76929569827913,5.358290756804,5.21105114260987,4.82176122880887,5.82097031252956,5.13959227933716,4.15550638879337,4.6508219901012,5.21221912764848,4.8058599278667
