"","Pt1","Pt2","Pt39","Pt82","Pt49","Pt85","Pt101","Pt47","Pt52","Pt67","Pt79","Pt98","Pt65","Pt90","Pt103","Pt17","Pt38","Pt48","Pt36","Pt46","Pt26","Pt106","Pt34"
"S100A4",7.16915285814767,8.00458761559475,6.26525618514734,7.1137846567527,8.83136154478324,11.0908304575374,8.32719860196909,11.7317584007606,8.28382766900434,4.73786100039829,8.26526472849557,4.95082245725906,9.56412583764142,7.85290949613651,10.3351460776812,5.85837964652596,3.17498790036439,5.64368366290386,11.1700707018836,9.83305935329539,4.28081868588444,7.9179701169847,9.21385721587309
"FAT4",-1.43571556090168,0.654703408121392,-0.442763993204938,-0.635110305138193,0.614391863273935,-1.96226102663183,-1.32406360080587,0.670231533875249,1.51042754697502,-0.556475343433771,-1.46782701287375,-2.56666892436103,-0.659192313855437,-0.643420365848526,-2.38468845934799,-1.52241700590614,-2.57577221081087,1.87181534089121,2.73859566690896,0.164287589537386,-1.79250613827626,0.428137938949794,-0.771021037373906
"RYR1",-0.386304489268639,0.129015261640705,-0.264604817237169,3.3235559917956,1.47367512184768,3.07096340835172,1.37110438735887,1.72917662136178,0.733158279224527,2.52899572152796,3.83238747209046,4.84705417290589,0.595267386230481,2.90623215553015,0.502829018091927,4.5066474675384,4.9771008105074,0.109800182151712,2.40710640935691,1.01803013760296,3.34393179279471,0.537938400123043,1.98637103627049
"IARS1",5.22159643246117,5.37029414782845,6.09699271299303,5.63652195894141,4.83347270524916,4.91289838507222,4.8177358419552,6.12651430444391,5.63130220327108,4.35617239353273,5.54274580630473,5.32975279425898,6.42142327684898,4.5395098310092,3.1711145930009,6.28147040364686,5.45838777573205,3.95130367320688,5.11809489281332,4.53023421535594,5.82565596083301,5.99321154468605,4.05661126447757
"CD55",6.32992249869142,5.46188642415604,4.5684276667366,6.97007511178967,6.3507537681675,8.64277664607918,5.46384248059056,8.00908606864375,6.41503419884283,3.89770382141358,6.34102597400556,6.40104410961028,5.71902843649345,6.65306626071407,4.52585386608978,6.28977536517586,5.26119276342884,4.02847155857363,7.70839221844219,4.53331163362549,5.6346017099643,6.89860511649736,5.17047158373269
"EVL",4.86317664971991,5.10731425184123,3.97784711596533,4.51052978148696,5.46162934757849,5.08201843683941,7.80094152788668,5.14727301269303,5.05681878700951,4.07367890087869,4.38636775991292,5.34253332017044,4.42315401544615,4.34394890533258,4.9055103133856,4.85523800679656,5.17604150062655,4.98074538045153,5.3188372865542,5.84377084398293,3.35848390446754,4.96445521745806,5.6326524483003
"XRCC6",7.60378286776585,7.67352332984935,8.29743369935437,7.35079751308393,8.16361827445865,6.87194856543206,7.26110118872524,7.91879183573289,7.52716896227075,6.12822094069392,6.89102341449497,7.55310982472145,9.92518098304519,6.64553227561202,5.25825274241251,7.66732507073733,8.07459940767453,6.17115579555844,7.13398123026955,6.75994633014882,7.73753158309728,7.40070500229781,7.27371532752752
"S100A5",-1.10549927423211,-4.42618921288089,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.31195501352385,-9.96578428466209,2.35583776946538,-9.96578428466209,-1.91861996940323,-1.53634408735126,-9.96578428466209,0.682277022165552,-9.96578428466209,0.112750848545534,-9.96578428466209,-9.96578428466209,-2.44728832707532,-0.0864786361464882,-1.46145655871722,-4.32955140647049,-9.96578428466209,-9.96578428466209
"TPK1",1.63949450040683,2.84158540143411,1.50164691373448,2.23481054858634,2.80267953967123,2.53660511216238,3.28619805762695,3.455512119691,2.69015988894987,0.561982916620465,2.05936386078367,1.73433390342605,1.20104589335954,1.58338802870764,1.52689007353345,1.23151712153987,1.53855614049115,1.4806976975163,3.40717995120339,3.09928437806881,1.98541595575715,3.24882181163563,2.90057451262102
"MME",7.39845359624962,1.38503797369851,0.405258102319782,2.33993967380985,7.35650556043509,1.73207722860987,3.07673313192633,2.75948536484051,3.01779149543743,4.37767270669542,5.6115495072832,6.66443394294461,7.16072267295985,6.38926259173728,2.91513081589841,3.69490607237405,3.57667569144481,2.94118178222994,5.25101397579471,5.46476844814651,6.44567148633011,8.15878282264201,2.86786191903691
"LAMA2",1.38846246802761,1.60148492381979,0.951217616458694,3.07766568643898,4.03652446999503,1.22080214146288,0.187957306012794,3.87231934337284,4.91190651652358,2.8126598443646,0.829927377146707,1.76395187145093,2.2070464675439,0.123989413329702,2.49634487003756,0.767546131800379,0.0152171000349235,3.44670724290278,5.37233514400476,3.77137905172394,2.55160429890479,3.04401599580354,3.62057911462507
"MMP1",-1.19806773743935,1.16239641049102,-9.96578428466209,-1.8248831350728,0.207176813956206,0.641156162718367,3.33075782216504,5.9751320826404,1.13744589430247,3.46265068030623,-1.16967163424411,-2.24507196745662,2.13513343788546,6.812043089555,1.70062296838726,-3.68612124891531,0.536344272467823,-1.00909197758797,1.69304729773532,3.25889688460458,-0.581084854887903,0.899053926838847,-0.722534788241644
"TCF4",3.308665339511,3.91541840304231,2.73438789622273,3.06090711867,4.59114224513177,1.00712286380089,5.36560618117922,4.35672881087884,4.42241897636871,2.29115911516843,3.05927520365507,2.2253556185526,4.3247723767925,1.55088182380987,1.9969715113951,2.73153881648992,1.88227058362203,3.63683263455665,5.88018356027983,4.13932486031392,2.02480114754075,4.57801492715176,3.86276899131456
"DAPK1",4.1565447380339,4.33668492728383,3.72439328893087,3.02524709557438,3.21326101826837,1.81868155616046,3.16373972383663,5.02010298313779,4.24836052010046,2.88022368326678,1.6547520046216,4.35314961744635,4.15658937849796,2.51379408329431,2.5471611451613,1.60098554664566,3.89612005072177,4.70152576660092,4.32569962298254,4.49674808207119,4.40308226958216,5.71665763348669,4.9500389400732
"HLA-DQA1",8.64499562182955,9.19946707269226,1.73138949814923,7.89416780501197,8.40156973219503,2.34803157122726,9.94832352342608,7.78261906284109,7.19392095390654,5.18750657553555,8.73885744448015,5.23668351688476,8.61210254415383,7.71432942629731,9.02452463610837,3.76874497226686,5.36870869870232,7.49477849502638,5.02829885566081,10.0821500484203,6.18051701792459,6.45603938535349,10.7365831342583
"S100A2",0.612060297589884,-1.82991052035983,1.17127926344516,1.21083102440318,0.698082623251998,3.41175723770525,-0.97340442917645,2.80704910436111,1.48879910993823,-1.58846359555966,1.30426229893481,-1.99484362753339,2.42072948185327,9.75835838404814,5.43584929814142,-0.201915607575154,-0.0217937758749038,-1.90796091288547,1.1062170965867,0.734088774096315,-0.590723764895447,3.33101096680204,-1.16585154778828
"SPRR2B",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,5.04382178733373,-1.37376691092462,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"ADA",3.66991560256818,4.24926728440688,4.34070699407524,2.91953883580666,4.09588407203614,2.71392185685126,4.90986253477374,2.38323193583148,2.92050429391621,4.60370140473649,3.68886576233218,1.93407321561779,3.35754767083687,3.6813423561196,3.83111882162282,2.5669918246004,3.92581869544634,2.4020286109048,5.26755840429038,4.30485281305091,0.909330449700438,3.8964328528179,3.49944820296056
"ANXA6",6.83599504073455,7.56170189320763,6.04028181334937,6.34485052834114,7.01274690355135,5.03978055614712,7.6879382952225,5.44100268627545,6.28083857424001,5.5884208358939,6.58107240774424,6.67275770407084,6.21483884250294,6.60296237498287,5.26738958643476,7.03470072105596,8.02883132502903,5.91889035867962,7.95071780562641,6.67844341843012,7.59388129253607,5.89962797369653,6.52396427570231
"ACSL5",3.49587304540885,3.36811697105601,0.200579180978042,3.40121204915821,5.35840879744995,-0.100035481919309,5.22378551402472,4.7098913027133,5.24045795658408,4.15182799697682,5.27666833575343,1.42826729306726,2.85714420311577,3.49712662762559,1.89110460027278,1.04206388053373,-0.0775665057017051,5.36702857841287,4.50852559074279,4.41234197555939,1.92841898108974,3.21562419367541,4.02187550852749
"MAGEA6",6.85056766469748,-9.96578428466209,-5.47660718939376,-5.62985873814005,3.98973381763314,-2.17350883539299,2.46200243637553,5.24555830871015,5.24639820144429,-5.89548658521706,5.82981119688222,-9.96578428466209,-9.96578428466209,5.74450625310807,-7.51135733207495,-9.96578428466209,-6.68589632078476,0.956894304956413,-9.96578428466209,-3.50361695580719,-9.96578428466209,5.36117438156863,-9.96578428466209
"SLC22A4",-0.55463041223603,0.381829637503475,-0.462736084143517,-1.89322048894161,-0.31768051433669,0.252416092392552,-0.836861782303205,5.40282526060231,1.0891059096355,-3.24776101085041,-0.26505344408693,-2.53333503174112,0.474753843834823,0.465631262310338,-0.704725350244685,0.851936338123231,-0.0579639161042914,-1.51074438794497,0.801638361349464,0.211156542935477,-2.25820616624669,-1.16373730581225,-0.640235133440783
"BLM",3.81109865308404,2.23903684456157,2.95078550124189,2.56911972030882,1.4323102246643,0.481107323901761,2.99668199664593,2.5001679810845,1.71989055506238,0.178488644943551,2.34395095902739,1.33185750490713,4.56151812878497,2.00332498947698,0.343013217103193,1.54489226480447,2.21538832518202,-0.13736455398123,0.569044279342519,0.962370822440597,2.15377528740335,2.95922328822263,1.43025804487649
"DDI2",3.65119305786744,2.69739760220747,3.36096943719697,3.71970261656755,3.11442375593977,2.79671905282124,3.2887357293767,3.95712493618189,3.86262950638807,2.02318710801682,3.38888367427583,2.56327019520625,3.89809722487214,2.16098829569654,0.849425463023176,5.35622296269596,3.45067578839374,3.83892292203117,3.48547730119071,2.96363922633103,4.17396087452478,2.89526249955366,2.95483822287679
"C5AR1",3.70657394809625,4.1579202711045,0.0332455973090348,2.84433216376137,3.12724294160498,2.01927814147065,3.79888873197155,3.75995554951159,2.51860633025783,0.313294699320082,1.99790520404709,1.87805215044924,2.9234186897079,5.38314380519989,3.80130805421599,1.63060962036161,2.29457052841746,3.21527319485385,5.9169914811269,6.50751736018839,0.580412299550852,3.70283239959887,5.93248273318897
"PDGFA",0.768417187050008,1.78528352169507,1.8504859919214,2.29401157027666,1.81782415380149,1.60980643554642,2.50277828537782,2.95069172071535,3.51097699019035,3.36127558589737,0.966950913054919,3.6905101403615,2.13688089093992,1.52489478918342,1.27585225560061,3.79882362148068,3.27195602851598,2.14018187209096,2.70466061523488,1.895171011311,3.5619054680039,6.51802745936108,2.68906867211202
"COL13A1",0.289420203319777,1.08982131340021,-1.41541142218305,0.609461465014071,-0.46122137379027,-0.543579854067196,0.231283901840722,2.03339943566886,-0.332251705531913,0.0890530917455072,-0.958372740981547,-1.61423253563667,1.34289568034726,-0.342527678802608,0.440871002308741,-1.50576510771605,-1.34826497009769,0.943451743342571,0.297869421460018,1.66251283711468,-1.01976476238224,0.321021400141305,1.90890914975932
"PCDHB11",-1.97143564065853,-0.175758951098918,-3.68604188400752,-1.5672308997486,-0.953077894782919,1.46820270598013,-3.10586290408147,1.74916471528382,-0.287700798299285,-0.735331325151509,4.27967266268957,-2.13032736930212,-2.91918337549007,-2.35944016071158,-4.93557117523845,-3.43742960631823,1.63371465542258,-2.04895061118716,0.00577251150138359,-2.82462968445943,-3.7740161955299,-2.19041037286608,-4.09842952531446
"GZMM",1.52882593867306,0.703477081305108,-9.96578428466209,0.127499762454845,2.47949818824315,-4.77500014322577,4.73464344834956,-0.0310900388817109,-0.662066671334512,-0.0622565865493243,-0.967897518873867,-0.992570696239602,0.93979049933426,1.63298613998538,2.80778479040279,-9.96578428466209,-0.874198448516828,-0.357355709376862,-2.20891542683136,2.20316383828644,-2.39196845565805,0.0141006934869148,2.01114696988018
"COL4A6",-7.53884701950349,-9.96578428466209,-4.08805323834695,-5.11323667201093,-3.24020725264965,-9.96578428466209,-5.67929706514331,-2.91866140847454,-1.91029158622241,-0.25856125921366,-1.30791354765822,-4.45491388454818,-4.90913800685185,-1.35520789910933,-5.61800779653509,-9.96578428466209,-6.21387086517677,-4.47978489972145,-0.0725519858755526,-4.95504607695699,-6.64241495186712,-5.42616016070061,-4.7408382381707
"ENPP1",-0.364230062683537,1.82673876542136,1.03835371844482,1.557682450377,2.2919549767097,-1.65193550808711,1.66372939363672,3.2910335212881,5.05993109265344,0.592592855497809,2.43074465074559,0.767026360328881,1.2767171945792,2.58311806877684,-1.93375492522854,-0.532524290391232,1.0592283807523,5.37252167103757,3.25300951758443,-1.61844483589977,-0.547008612553829,0.31797455577854,-0.837051487644428
"MFAP5",3.27891041209012,4.75835042999918,0.0428377961371685,2.44631522454277,7.63547564562461,0.63280400502687,0.0286848194473076,6.48171180585586,0.58620707799364,2.46453040221307,3.3805257658192,-3.75008622550606,2.11771629841308,1.78252144110487,5.91876355607365,3.16056444469297,1.71321995128336,2.52879155889457,10.095589764588,6.3893492618855,3.07860593409586,5.77842382737357,4.73857738960758
"SERPINB2",-4.91173341803938,-0.779040627831313,-4.72666889869229,-3.50957039763577,-1.09609882460827,-3.38613673309374,-2.86787269848971,4.04372969475382,-2.03482466627757,-6.08142744452759,-3.77274355794471,-9.96578428466209,-1.43761216584354,5.82202642740776,0.744509106453235,-9.96578428466209,-9.96578428466209,-2.93669576860954,3.18374939609906,-0.396165688911147,-0.193016629854917,-4.18248017270746,-3.42006116367946
"PDCD1LG2",3.29080597170227,3.63227996635705,-1.65573475703968,1.95853591190609,3.18343420269006,0.0234234808079207,3.1425400051966,2.89482112824612,1.51586328851367,-1.31172432075377,1.53003079751765,0.569943884175734,2.9220933634697,2.24906839792261,1.7980826046675,0.429472418371521,0.718665386540105,1.7049409870593,2.94931334640755,3.32671563084572,0.826040930414087,2.28836171369559,3.70159246383775
"PARVA",5.62941211082486,3.15234179396465,5.22683036586403,5.11862480533558,4.66397330341984,5.29353299304261,2.90763926836259,5.47999411565038,4.65825585681054,4.29915480389395,3.9874153890505,4.76403533422826,5.41483815891664,5.48608054688122,2.27949515732826,5.59914461371426,6.41797288407067,3.98499398039952,5.73318786300455,3.43812726505545,6.84810467261282,5.68521863875767,5.20249139120247
"PSAP",11.3342070870213,11.782669072227,8.72401111849259,10.171669473697,10.7584474187406,9.78857828138556,9.43494743986742,11.0659054874714,10.5974960529195,8.69521998644721,11.044515510358,9.69353053567612,10.820184027639,9.36469111017758,9.18978045405989,10.2503501719368,10.365151210714,9.42551941180565,11.501621581465,12.2817162699381,10.2737328656007,10.004637204202,12.1891851060348
"CFD",4.18172333659138,3.88454715743687,-1.12719802612561,2.227307354749,7.56645179884742,0.750910506968022,2.31493910124443,4.48686640233864,2.17247187361521,1.44579186636741,1.57356463986742,2.59650321166125,1.39374718163246,2.30246550556752,6.82547912986833,0.5814956691492,1.61904459778841,2.38356413904779,7.49333513667169,7.1482849124012,1.86775471802399,3.52424685818685,6.02969314899308
"PLCG2",3.19763052970931,3.12679266888276,-0.682771800445972,2.65818804445235,3.96972175300222,-1.10340636811114,6.26454301881014,3.43170350194569,3.69036684825465,2.24128279515501,1.4595904207388,1.49115766032338,2.28049902052746,2.5244339511783,1.93809980544087,1.80568738917887,3.0382629616689,3.78108388526302,4.34979234873,3.74708857767753,2.98452773480264,2.63657775847192,3.50992417386241
"MPZL1",5.56809566746948,6.45774403857112,6.98894083578403,5.89432793569109,6.04929391543429,5.00184491965095,5.71754763500194,5.87550718685441,6.48835153199654,5.0240063551593,5.92141098422747,6.24422774644645,7.17621430106252,5.81485649080993,4.45959625114461,6.80444543084009,5.01984573364311,5.04996821719993,7.11915645589974,6.0055205346615,3.73007640671662,6.41202845644391,5.32961177065406
"MBP",7.65962284216862,4.51720984782032,2.9737784301526,6.2083193780422,6.115452818316,5.09340363137322,5.50066903974661,7.25693097448917,4.97868300232023,4.5512865587024,7.64903070449625,5.24172531605889,7.90650385971168,6.69440796792794,4.27131756222766,7.3062667148594,6.98789122747766,5.13159541589021,5.21199520186322,5.17349876800502,7.61574737903804,7.21495747835895,5.97760217284313
"AVPR1B",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.11059856533275,-9.96578428466209,-5.29957323079244,-9.96578428466209,-4.1936928098244,-1.6635780130393,-3.3580258937052,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.1682301104602,-7.4952286564355,-9.96578428466209,-4.8373597664921,-9.96578428466209
"SIRPA",6.40822040231477,6.6621257874456,4.97368606638467,6.16723505720586,5.44485302027574,5.32038646393622,4.64566970094606,6.39898254986727,5.30893938521801,4.10367020003099,6.17630645244424,6.2988394387907,5.39703163623303,5.93247371983327,4.37888555122206,7.18858041923502,6.36876557562473,4.81113611384458,6.52699690122241,6.47128333847092,5.46941309192011,6.31609463253728,6.77503356874805
"LPAR1",1.84171958985311,1.95703718501135,0.0926014418100599,0.662579217356407,2.94728676368369,-0.921661939899154,4.80129874564514,3.11940424371832,4.24525622062119,1.44880303850818,3.21009601885259,-0.773336550670743,1.83785895064767,1.9130833251875,2.64186495151283,0.500363484061231,-1.32391150266775,1.01858708648023,6.02024796798827,4.31633204896484,0.0514001984316005,2.89946992832508,3.12337101074249
"ASPH",5.68671485124927,6.60408851782746,7.31934728724136,7.36689120285398,7.13754143255814,6.3435258090966,4.49210577775908,6.89491727404226,6.80679813381601,6.00275398093186,6.86313318558649,5.81232481622717,6.25327696635738,6.55628767829069,3.37768835783974,7.40393046294524,7.93276414601393,5.76213192159267,7.42520564520241,6.64273829147446,5.95922850100655,6.00387539714817,5.57245952616208
"TPM2",4.51940333026748,5.30785727490337,6.91984930225825,6.07978249120245,5.97403578709212,3.71882160018496,4.73942041229894,6.45599062651718,4.49889443251329,5.27141428044674,6.52649723161887,6.36811596540528,8.16565159618658,5.04307772113842,5.09296334430019,4.44963350339161,5.61706322311986,5.0723212610776,7.1538375963331,5.76946266701742,2.88807061528178,6.34893993359947,4.76531511133529
"HLA-DRB5",7.19961914717681,7.27557478671216,3.06405030132113,8.08183796030449,7.43598555153933,3.86635688635215,9.75767654593959,7.68377884262473,7.33631748696866,4.8114432713501,9.64572392643318,5.36963521041883,8.58955063886752,8.12598900653429,8.98998844247938,5.13716093799588,4.49816748304994,7.39553786359749,7.69260680856608,8.27461806899894,4.2860450272238,6.43659838535356,9.87080616791515
"ITGBL1",1.93723544506707,4.96314334263448,1.34350704165093,4.91464961366901,4.57454022285149,0.177561167150859,-0.854825108994107,5.83948973539982,3.01926594711117,-0.261839099706431,2.00898958113299,2.12379928749213,3.79739927445677,1.43229603289654,3.31372110578361,0.0804919181786106,-0.663729619659098,3.49327912878844,4.74505306169652,4.37447485241653,-0.970465378877132,2.85026903254344,4.8905022227575
"ARC",0.252004104958668,-3.10538557681298,-2.03190674936173,-0.536061717381881,-0.510570577764938,-2.18565289674366,-1.41354610789575,2.83005980733777,-2.3229722715459,-9.96578428466209,-9.96578428466209,-2.32851636795959,1.69541133658988,-1.73560658081812,-2.45514959653747,-1.03090206948523,1.48947433371858,-3.7486405755458,0.926226683201081,-3.26526612080345,-3.99319678166782,-2.78706646729559,-0.612792043340894
"AKR1C4",-3.50104603516682,-9.96578428466209,-9.96578428466209,2.67290360659,-9.96578428466209,-9.96578428466209,-2.75947711560033,-3.63766914326301,6.44238391861099,-3.38190157888232,-4.50497623305833,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,7.47136085576894,-1.96975319330354,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"PAPSS2",3.03658934017705,2.43848645224537,1.99880769576864,3.23952263256918,3.36734579456714,-0.154798227240431,3.0162036128791,3.48962592358236,5.54474074641493,2.08136806586138,2.60553214283503,1.70275364753474,3.12629824603452,2.32152109655012,1.72111061391918,3.57327991820298,2.47939937013713,5.72411090193583,5.63767263160843,4.75022568663538,1.46462754702734,3.02538206475694,3.87961588648655
"ECI2",5.78070330485034,5.21387797857908,6.36353676172586,5.81876334118207,4.74619846602892,6.18346107129697,4.6482755282233,5.82403609967594,6.44271737582183,6.07280482242184,6.33104263213654,5.45344516545938,6.06556024793827,5.13350740224229,3.64749289256443,5.62951865494786,6.66088710701769,7.03765208460702,5.43253527085375,4.8621445076954,4.36491908515897,5.99078041560023,4.52137771918573
"SLC5A3",2.4632604863382,2.43298339825185,2.92446966015096,2.84313434601568,2.66682133721971,5.0631233715627,2.22202947106877,6.44258030577527,5.73948593915959,0.654324784966304,2.49142860083774,3.5166614103875,2.40019682240707,1.23026675180137,-0.797859223249835,4.33033944953069,3.80991845922182,2.12513131882084,2.80234201385671,1.10563889208881,3.09096957176968,3.00778797869948,1.6063811467157
"EGFL6",-1.31470006303667,1.62678072646445,-9.96578428466209,-0.882848020798919,2.35275836673833,-9.96578428466209,-1.02376476216268,2.50436238830546,0.167456059231291,-1.20776403376729,-0.846172309112854,-4.51706243413754,2.18539306875879,0.29609980582545,1.46827391443013,-2.14655389611328,-0.0978747334939912,-2.43229848549194,2.51596668987393,5.89412872859885,-2.80424522706983,1.8253199825092,-0.0845008826659212
"ALPK2",-1.72433949143329,-0.722844367931461,-5.50044451869395,-0.442243675228177,-0.127538628010558,-4.37864185274117,2.62519908294685,1.37368079562473,0.68379158046677,-3.60394551195116,-2.6455907701005,-3.18523067312385,-0.402821871508573,-2.83282799519477,-1.50185498615766,-9.96578428466209,-7.75233543144436,-0.742406576773842,1.0115850264395,0.579629217019037,-1.53752933569855,-3.10126351363801,-2.56904230168134
"CD247",3.19448242309193,2.8070295928047,-3.70659834755933,1.38264313704836,3.72528396345337,-2.2631144853161,5.93362222430378,1.85785147541588,1.8703172514058,0.635416089651538,1.23107483189803,-1.0021905847973,2.76088525940988,2.05114546301303,2.6457704960983,-2.03890971467381,-3.01973836514264,1.60043150629975,0.618919349461376,3.21686369816659,0.248535370556296,2.30357617017228,3.52825358184729
"DENND4B",4.84002045276063,4.51842284533396,4.37354387030843,3.44133327075186,3.77695947050634,3.57408195554845,5.63099054075971,4.33281516524604,4.12582667577533,2.08973402078486,4.84126969776896,4.35871432217076,4.91620665370702,3.36607671969183,2.92608874966606,4.51267030154573,4.37188295076303,3.64906090589672,5.27988882157361,4.1600525010466,5.05115999760452,5.79993480263118,3.84582281461837
"CES1",3.80288661063604,-0.0742692060515256,-0.694950451277093,5.56842612905377,5.57580179530611,-0.987969891338215,0.779997568293778,2.94439481573599,8.43843638020812,2.40034821460689,1.2256312916916,0.327798898046068,4.20136019337108,1.7920430784361,3.90051677298998,5.74204940408085,-2.11699099846523,8.88865837395126,5.45808671650466,6.45072549078093,-2.09261956974238,-1.23269766071779,4.40468602345179
"CD3E",5.03551640152843,4.7250289452535,-3.6783973486545,3.55700438629709,5.2944154130738,-2.83613661636879,7.77869583356684,3.70023636038412,3.04595726780587,2.94217232449391,2.4104657001783,1.70566037876393,4.4555714489631,3.83040479327956,4.3002715983869,-0.9743133430899,-0.368859072137461,2.87266628748391,1.79758045839417,4.55153536655872,2.12570353856589,3.78377081554234,5.37054861464123
"GRK5",1.60712463160646,2.19437092705121,0.797281801122746,1.24353627963972,2.3121369922857,1.34138875635091,3.15846572702588,1.52705140806371,3.27142639783084,2.37574847875069,2.84684364246609,1.41513622713524,2.22678610610601,1.32072087179167,0.542058574402269,1.55030697146179,1.52431301529581,1.94254014169275,3.59007137031569,1.45493060088355,1.35498115751845,2.14447729920452,1.35985903917297
"SFMBT2",1.05696436640074,2.08457123315232,1.94239886865729,1.00205253450087,2.08671796479249,-0.809552169275676,2.51440405848116,2.63960217067319,1.58855675387178,0.0363388153403029,4.03878417346001,0.801512320715602,1.11231951179819,0.461188975666723,0.41859594846961,0.439689845726056,2.2009310915424,0.899011105639809,2.30224635529997,2.4886615272526,1.57359279689054,1.34759229811679,2.62285698103847
"PRC1",6.01021356215116,5.26089072972849,4.32666983065221,4.05776998469125,2.85444930717401,4.12577490156837,3.66088105103124,4.66254563468663,4.15375107377643,2.74055333221481,5.33077796891963,3.80256857523064,6.069047958463,5.14554907595646,2.78170031555313,4.16840580006984,5.37669963131675,2.26435512428447,4.18184972482002,2.51300748611443,4.47943913726673,5.94474883469967,4.55086803291208
"L1CAM",5.84275157436355,7.34603327517013,1.11479890759088,2.40737546264598,2.50907701643904,4.27291096069359,0.727582750695409,2.31890405629972,2.7696010890686,2.80260576868051,-0.333203343211504,1.5407518129356,8.17514206740436,5.06274475913302,-0.893140962323408,2.98582145921593,7.63799701437811,-0.632727469119292,0.736464396834715,0.413792912997005,4.46442654161691,-2.81006424224858,3.45406660993365
"TGM2",4.98859919234557,5.59631177568738,1.1634992118149,3.8501814094226,5.12828991267904,1.49642783613313,4.61153473809651,4.9430455513656,5.67934746311252,1.72528373119337,2.89225786081322,2.82077491317179,5.02524767260138,3.05069369168268,2.02305665285862,1.96081908849327,3.43196037023204,5.96188037610181,4.80284683388564,3.85084796650025,0.886822480287363,3.07194471238388,5.14925930143392
"GP1BB",0.0860562746823597,-9.96578428466209,-9.96578428466209,-0.903551041934341,-1.58589547679139,-9.72852713934388,-1.30239220125491,-1.57553432576988,-0.0874444550896869,-2.76647469880454,-3.24458193863011,-9.96578428466209,-0.975255213125843,-0.486628796756434,0.311294145937492,-0.673756812997118,-2.91600075909117,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.18861395279602,-0.748316121964116,-3.42106669230641
"CR1",2.74030868123224,1.40642111936565,-1.16908669002718,0.968205471868357,2.14661989677108,-2.88751279930859,4.52348630674612,2.62416133223908,1.60565821747145,-1.98972687652259,-0.848546156879424,-0.260893690242661,1.06204064339709,0.241641038848403,-0.752155306241922,-3.97581055522868,0.221198739880579,3.17376703350283,4.34720860235744,2.37849703205683,-0.477690699145184,1.47988711260364,3.96522689085016
"FCGR3A",7.82805213376129,8.21861637547729,3.20898603418439,6.65322270420851,7.24252864739613,5.64051470611859,4.94004309541519,7.43325323186978,6.761450778762,2.67736342204459,6.66121940317723,4.79061721517372,6.81753975759192,7.04151320114573,6.26841393679117,3.79046647598353,5.50588383484162,6.49513547780421,8.06096022070669,7.28782699869692,5.09075386971504,6.43726485767428,8.77936447609005
"SOX18",0.754403802038728,1.38026985124448,-1.28483511186428,-0.0729458061529275,2.76033948295291,-1.16007013795185,2.00675246641639,0.677424568321905,1.39423407209039,-0.717042586539731,-0.512663662284109,-0.801774780519966,0.697487307774984,-0.869388992586201,1.79626676223129,-0.35068279083928,0.82943302378713,-0.118799162135549,2.5516504350019,0.59256675513421,-1.07519257785052,1.30418201264672,-0.0153591131950967
"LIME1",0.371782816926678,0.688265258668441,-2.08655977773595,0.9049011452269,2.05708497226127,0.496905883992583,4.85028088501655,0.675829722502054,1.76934684278176,1.22914354186208,0.863761348706702,-1.19633953932564,1.00599874107224,-0.0391483349429173,3.07622058662627,-1.7413645411734,0.745471837146365,1.33466857329972,-2.01779898193614,0.907618354718374,-1.76018300655107,1.47213895303231,-0.316359494488929
"INPP5B",3.34913366024745,3.53840208567314,2.81118813402088,2.54794174435416,2.92273968411183,3.57490735422513,3.96265589748361,4.05262156533846,3.19844930269187,2.31574158745796,2.49373910946432,1.89924160393016,3.43391431729732,2.59525302468935,1.0038717758958,4.19902577608378,3.43887760397747,3.00320944037317,3.39975766470048,2.51973598445201,3.93624256138115,4.79642446888628,2.43105007193496
"MAFB",5.00080723989622,5.15919735588145,2.80973754491353,3.86638522262249,4.79574804539975,3.6133974851792,3.29722675470359,3.92131602439872,3.80199988518361,1.01708395578232,3.18371179768992,2.85140363692166,4.12646450879141,3.4621158555412,4.1400491589837,3.41263005366103,3.08043766269452,4.01106104335759,6.92047065236106,6.60634821397992,2.37491686551872,4.34625285784534,6.32486275403104
